电影名,电影网址,导演,编剧,主演,评分,评分人数,评分额外信息,类型,制片国家/地区,语言,上映时间,时长,剧情简介,获奖情况,热门评论,海报链接,海报保存路径,剧照链接,剧照保存路径,视频链接,视频保存路径
新世界 신세계,https://movie.douban.com/subject/10437779/,朴勋政,朴勋政,"['李政宰', '崔岷植', '黄政民', '宋智孝', '朴成雄']",8.9,353254,"好于98%犯罪片,好于97%剧情片",剧情/犯罪,韩国,韩语/汉语普通话,2013-02-21(韩国),134分钟,金门集团会长、暴力组织在虎派大佬石东出遭遇车祸身亡，该事件在黑白两道引起不小震荡。为了遏制金门集团进一步向合法领域渗透并持续壮大，警方及时提出“新世界计划”，旨在干预金门集团继任大佬的选举。而围绕会长头衔，金门旗下三号人物华侨出身的丁青（黄正民 饰）和四号人物常务理事李仲久（朴圣雄 饰）展开一连串明争暗斗。在危机四伏的当下，警方姜科长（崔岷植 饰）命令卧底十年之久的李子成（李政宰 饰）左右选举结果。子成六年前和丁青结识，并且得到对方的器重和信任。早已厌倦黑道生活的子成无奈受命，却无疑将自己投入了凶险非常的黑色漩涡之中。充满鲜血与欲望的战场，新世界何日来临？,"['最佳影片(提名)', '电影类 最佳男主角(提名)', '最佳影片(提名)']","['哈哈，延边刀客，中国黑客', '好伟大的爱情片，我都快哭了', '《丽水爱情故事》。', '弄巧成拙姜科长，无心插柳李子成，唯我独尊李仲久，超长待机是丁青，壮哉天朝大黑客，实力助攻小延边，智商不够高局长，我没看够宋智孝', '最后还是华侨统一了南棒黑社会，中国人最狠啊。。。', '老想按一个粤语音轨怎么破…………………………', '即便有不少不如意的地方，可看度仍然极高了。整个故事很有张力，有一个 黑社会 式的终极目的，有各路的角力以及内心的变化。节奏上不是太合理，后面走太快，尤其黄政民与李政宰的线索没太铺开。几个角色找的都很对，尤其是黄政民，人物真饱满啊。结局回忆是可预见的，不过两段回忆并置有点怪', 'md，太好看了，害怕她一点点演完。虽然一开始就猜到了结局，但是拍的真带感啊，尤其是戏骨黄的车库突围戏，那叫一个悲壮。棒子又一次感动了我，好电影', '为了最后的回忆杀多给一颗星……', '怎么办，，，，我觉得他比吴彦祖都帅', '卧底警察的内心交战和身不由己都不过是黑帮卧底片的常规戏码，此片的过人之处在于其一黑到底的决绝和霸气，不是所有电影都敢这么玩的，还有两个男人间的越界友情，虽然狗血但着实感人。本来是香港电影擅长的东西，现在只能看韩国人玩了。', '想对姜科长说 做人要厚道 做警察尤其要厚道 不信抬头看 黑道自有真情在 BGM怒赞', '李政宰演这种黑化的角色真的好性感啊！', '李政宰演得太他妈好了。', '韩国电影的山寨路线中心思想就是【西巴！】——要做就做狠一点，于是，新鲜的东西就出现了。', '杂糅《无间道》与《极恶非道》的宿命论，又兼具《教父》的审判意味。惊叹李政宰的表演，那种木偶对牵线者的疯狂反噬，成为影片绝对的高光时刻。一直被簇拥着走的人生突然跳出棋盘，伴随着的却是彻骨的寒意，这是新世界的阵痛，也是情义与人性的丧钟。', '说实话，比「无间道」好看。', '“你知道你在干什么吗 万一 千万分之一我活下来了 你该怎么办 你也会对付我吗?”相信结局是众望所归的 把你置身黑道的国家并不保护你 而你的敌人却愿意与你同生共死 接地气的丁青最后送给李子成的礼物 仍然是从中国带回来的假货。“要做出选择 要心狠一点才能活下去阿 brother”', '噢巴思密达！！！！！！那个女的！我就知道是霜花店的！！！这部片子真是过段时间就拿出来看一看完全看不腻啊，每个人都演的好棒！', '“心要狠一点，才能活下去。”当棋子意识到可以不再是棋子，棋盘又算得了什么呢？和“无间道”相比格局上就已经青出于蓝了。黄政民太会抢戏，看完后对他坑坑洼洼的脸简直挥之不去！', '索尼影业真有眼力劲儿，这么快就发现这枚金子翻拍了，这个韩国原版是走着文艺片路线的黑色电影，美版如果让这个用黑吃黑拷问人性忠诚底线的卧底故事走商业片路线，势必娱乐观赏性也很强，可文艺可商业的尖货。于无声处听惊雷的剧作模式很加分，含蓄内敛留白，这才叫编而忧则导。★★★★', '该片解答了我以前看香港黑帮片时的一个疑问：卧底这么厉害，干嘛不直接当老大？', '好看 一起扛过枪 一起嫖过娼 今生有你 无悔今生 对这种设定完全没有抵抗力 劳力士 爱马仕 雅科仕 男模团走秀从头到尾 看到西装男群殴我就血脉喷张 黄政民简直是伟大的表演艺术家 仓库前后那几段戏绝了 集合了黑帮片影迷们经常意淫的高配山寨镜头 感谢导演把它们都拍出来了', '棒国人终究是酒心糟瓤，讨香港黑帮片经吃不到一半，落一碗戾气。他们学不会唯美与浪漫，粗鲁的对吼，残忍的复仇，源自骨子里的自卑，一代又一代的“怕”与“恨”。', '如果没有那么多半天说不到点子上的对话就更好了。这个故事可比无间道有内容多了。现在想想，无间道的故事看完，就记住了梁朝伟的小胡子，其他什么都无。新世界的那种步步进逼，到后来改变人生轨迹的路子，真是好看。还有，仓库揭发两卧底哦片段，和无间道2里相比，李政宰的表演太好看了，余文乐忒嫩。', '“我要是活着的话，你怎么办？”', '继承了港片黄金年代的价值观', '韩国颜最正黑帮老大的诞生！好喜欢丁青…我要哭一哭', '原来是部爱情片，最后那段回忆直接升级多加一分', '朴勋政将典型的黑帮卧底戏换了个出乎意料的结局.', '不当会长的理事不是好警察。', '好催人泪下的爱情，两个深情男人的新世界！ 李政宰潇洒且无他的那一挡，黄政民临死前担心的是怕再也看不到他了。怕他自己活着，对方怎么办。真的好催人泪下！', '比无间道好一个档次。更纯粹，更人性。', '在被马丁斯科塞斯和香港黑帮片严重同质化的类型片市场中，以其缜密的剧本设定，鲜明叙事风格，精彩的角色设定和优秀的原声配乐无愧于一部好看的电影。结尾情节反转自然。北美索尼影业慧眼识珠，韩国上映两月不到就买下改编权重拍北美版，期待美国版。 CGV Cinema点映04/13/2013 做人要厚道，凡事别做尽', '近两年最好看的黑帮片，完胜极恶非道2，配乐太牛逼！', '故事很有张力，影像呈现也非常成熟，“丁青当着李子成处决卧底、丁青被刺杀、李子成即位”这三场戏格外精彩。但最重要的是丁青和李子成的爱，满满地要溢出来。为了你，我不惜牺牲自己；为了你，我不惜成为你。如果这都不是爱，那还是啥。太喜欢丁青……', '黄政民一定是深爱着李政宰吧，直男的爱情就是除了不捅屁眼却可以为对方死。', '最近一年看过最好的电影，各种方面', '韩国不管是警方还是黑帮，都不知道配个碎纸机吗？', '我喜欢这个结局，管他什么正义不正义，全干掉再说！', '难以想象本片的导演居然仅仅是拍过一部长片的人，完成度之高令人咋舌。更不容易的是，在《无间道》极其同类港片把卧底题材拍烂之后，还能有韩国编剧从中找出新意，其工业水准实在是高到令人可怕。', '群殴拍的很不错啊~~~好大哥跟领导的区别：跟个好大哥能一起享福，关键时候还能给你指条明路；跟个好领导，只能拼命逼你干活了。', '前面再紧凑会更好。后面很黑。主演表演加分。', '不要逼我，再逼我我玩真的了！', '相比之下无间道的格局是小了一点，因为无间道只是站在世俗的立场上，理所当然地把警察当成正黑帮当为邪，可现实中正邪哪有这么鲜明？这部影片把双方平等地看待，最后的新世界主人就这样诞生了，他的选择是双方造成的！真可以算得上是一部伟大的黑帮电影。', '韩版＂无间道＂，卧底策反成为黑帮老大，杀死白道的剧情好新鲜，另外最后的回忆杀真是亮点', '《无间道》+《黑社会》+《暗花》。这可能是香港电影对韩国电影最后的影响了，因为此时包括之后，也就没有“港片”这回事了。', '【A】不能简单的把《新世界》与《无间道》进行优劣对比，其实两者很不一样:《无间道》对于警匪的描写偏向艺术化，而《新世界》则更加注重于黑暗沉重的现实风格渲染。在主题的刻画上，双方都有各有千秋。《无间道》突出的是香港世纪之交下的个人宿命，《新世界》强调的是人性在灰色地带的沉沦与反叛。总而言之，在人性的探讨下，两者都在方向不同的道路上走出了自己的风格，都值得大加赞赏。', '因为智孝去看的电影，是部典型的男人戏，延续了韩国电影的暴力和黑政府传统，剧情紧凑有张力，结局出人意料又情理之中。卧底当久了也可以从警察变成一方黑帮老大。很带感。', '当卧底就等于加入了最大的黑社会']","['https://img1.doubanio.com/view/photo/m/public/p1903379979.jpg', 'https://img1.doubanio.com/view/photo/m/public/p2496083388.jpg', 'https://img2.doubanio.com/view/photo/m/public/p2187804872.jpg', 'https://img2.doubanio.com/view/photo/m/public/p2496083393.jpg', 'https://img2.doubanio.com/view/photo/m/public/p2495280333.jpg']",./data2/post_video/朴勋政/新世界 신세계/image,"['https://img2.doubanio.com/view/photo/sqxs/public/p1903459843.jpg', 'https://img1.doubanio.com/view/photo/sqxs/public/p1903486828.jpg', 'https://img1.doubanio.com/view/photo/sqxs/public/p2507724878.jpg', 'https://img2.doubanio.com/view/photo/sqxs/public/p2504894521.jpg', 'https://img2.doubanio.com/view/photo/sqxs/public/p2198421583.jpg']",./data2/post_video/朴勋政/新世界 신세계/image,"['https://vt1.doubanio.com/202204270842/091fc1eefbed5b1e80655be722aae2a3/view/movie/M/301290147.mp4', 'https://vt1.doubanio.com/202204270842/c9cf0f0ea3a7b267527ea9f3473aa46f/view/movie/M/301310016.mp4', 'https://vt1.doubanio.com/202204270843/07929717f8a7c2f1865e9f369f705b72/view/movie/M/301290146.mp4']",./data2/post_video/朴勋政/新世界 신세계/video
魔女 마녀,https://movie.douban.com/subject/26602900/,朴勋政,朴勋政,"['金多美', '赵敏修', '朴熙顺', '崔宇植', '高旻示']",7.7,117242,"好于84%动作片,好于82%悬疑片",动作/悬疑,韩国,韩语,2018-06-27(韩国),125分钟,该电影讲述了10年前在一起奇怪的事故中独自生还的失忆少女子允，在一对老夫妇的抚养下长大。为了贴补家用，子允参加了某档电视节目，但让她没想到的是，就在节目播出后，开始有各种奇怪的人出现在她面前……,"['最佳新人女演员', '电影类 最佳女配角(提名)', '最佳女主角(提名)']","['惠若琪大战刘宪华', '前面看的快睡着了。铺垫太多，引线抛得太长了。 后面大揭晓和打戏，刚提起兴致，没想到结束了。后面还弄了个下回分解。如果是想达到众人期待的效果，那算是成功了', '足够暴力，应该可以拍好几部，打分的人好不善良。', '拖沓冗长，甚至有点无聊，最后动作戏其实也一般般，前期铺垫也没铺垫出个啥，整部电影情感和故事都弱。反派全是一副自己很屌的样子结果实力被吊打，韩影有时的老毛病就是这种反派故意搞得很嚣张的样子，结果他妈不堪一击。。。', '表演集体浮夸而灾难，至于都在叫好的动作戏，确实可以和武指之前的《大叔》做下对比，后者的动作戏之所以好看，在于具备充沛的感情基础和角色魅力，而本片文本演绎之干瘪程度对于编剧出身的朴勋政来说几乎是再创新低，刚刚因为去年的《V.I.P》而回升的些许好感又一次荡然无存，韩片复制港片制作模式已是老生常谈，只是没想到连港片导演与武指分裂创作所导致的“打戏脱节”这个毛病也“学”了过来，不期待续集。', '差点就漏了这部爽片。看片头就隐约猜到是生化改造之类的题材，前半段铺垫，后半段渐入佳境，脑洞大开，动作部分爽快，期待续集', '其实是好看的 期待下第二部', '虽然装逼，但是好看啊', '医学怪物整体的基因爆表！strong fast smart 所有优良基因集于一身！关键还冷静！韩国导演把漫画改编电影还算不错👌女主小姐姐选角成功，把一级精致产品演绎的完美！傻闺蜜蛮可爱的！看那个很屌的长发次级产品挑衅最后被收拾的炒鸡过瘾！速度慢意念差还嚣张可不就是活不过续集。', '打的地方，感觉挺下血本的，可是情节实在理解不了：那个一代大叔，你不就是也想杀了他们吗？你就等着两虎相争再杀就罢了呗？提前装逼干嘛？还有，那个药是给女主这种超人用的，她给养母能管用吗？他俩也不是一样病额……', '神他妈这女主造型太像金高银了吧。剧情像罗南演的《汉娜》或《机械姬》，人造人对打人造人之母，好莱坞故事模板成功移植到本土；风格则像金高银演的《中国城》，连妈妈的演员都差不多。今年血浆全靠这部和《升级》续，期待第二部！做成系列吧。（失敬失敬，一查发现是《新世界》的导演，朴勋政在犯罪商业片领域会大有作为的。）', '暴走 红手 超能打，看前半段还以为这是感染了卡赞诅咒呢。本片唯一优点就是后半段打的很爽。缺点一堆，前半段节奏过慢，整体科幻情节太软，反转和之后的煽情又太硬太刻意。还有结尾也是莫名其妙的，是还要拍续集的意思么？这片子看完有种看《大护法》那感觉，有很多要交代的东西，结果什么都没说，就结束了。坑越挖越大，就是不填。', '前面的铺垫为了后面的无敌戏码 动作戏真的是意淫爽爆了', '质感非常好的韩国超能力科幻片，青少年向的故事外加成人向的血腥动作，有一些让人很中意的B级趣味，但是整体的节奏感还是太差了，一个多小时的铺垫看得人昏昏欲睡，无效的情节一大把，好在之后的动作场面爽回来了，希望续集可以修正第一部的问题吧。', '韩国版的超体，看得畅快啊！爽！', '韩版《怪奇物语》', '起初给人感觉是俗套的韩式苦情动作，看到最后半小时才发觉原来是爽快的单方面完虐，女主的能力与腹黑程度实在逆天...如果影片时长能压缩压缩，不要如此冗长会更好。', '7分。还不错，通俗易懂。。大开杀戒也算看得爽快。就是结尾突然出现的隐藏人物没搞懂。', '女主和崔宇植竟然有cp感，我都不希望他俩互相残杀。期待下一部。', '动作戏拍得好，反杀超爽的，本来在工作没有太留心看，后来眼睛都离不开屏幕', '7.9/10 为30分钟上等动作戏编了个中等故事，想起了去年的《恶女》;但这一回故事没换风格，悬疑刺激度也更好，动作戏套上超能力皮看的更爽，演员也演的更好。拍成19禁会更爽，可惜了。前后呼应的细节应该更多的，净拍副线着实恼火，但先塑造好人物对三部曲也算正常。女主演的太好了没话说了', '如果这部电影主要是为了铺垫和吊人胃口，那么它的完成度算是不错的，显露出创作一个以“恶女”为名的IP的野心。单就这部电影而言，前段的铺垫略显冗长，后面的高潮相对来说力度不够，金多美的表演还是不错的，那种将天真与邪魅交织在一起的气质演绎出来，透过她别样的眼神将一切尽在掌握的自信和对暴力的享受展示出来。后半段虽然短，但打戏还是不错的，道具场景虽显简陋，但气氛还算营造到位，女主从充满鲜血和尸体的过道走过，一种孤独与悲凉的感觉滚滚而来。', '装逼一个比一个强，打起来一个比一个弱', '音乐5 画面6 导演5 故事 6 表演7 印象6 平均 5.8/10 这么血腥真不如直接拍个19禁过瘾。主要演员还是很出彩的。只是第一部，相当于前传，到了结尾处，对下一部还是有点小期待。', '前面比较无趣，铺垫太长了，后面动作戏部分还挺血腥的', '前面略有拖沓，最精彩的部分都在最后半小时了（毕竟导演自己也说不够钱拍）超能力题材以“魔女”这一女性身份来写本身就很值得鼓励，看完非常想看续集，这一部是subversion，是不是可以来个前传beginning，后续renascence？但还是觉得格局太小，甚至觉得血腥程度也不够高，导演始终还是放不开（这片让朴赞郁来拍可看度估计会升一倍）但金多美演技相当可以甚至今年女新人极有可能收入囊中，最满意还是崔宇植，看过他那么多部电影里面最帅的一部不解释', '瞬移枪刀破脑，肉盾折肢穿墙，微笑杀人魔女计中计；前一小时蠢又废，后一小时血浆脑浆爽飞天，又一部次世代限制级超能动作场面的片子出现了。去年有《恶女》，今年有《魔女》，感觉韩国在类型片探索上比这几年的好莱坞强很多，但是故事和细节之类还总是莫名尴尬啊。强烈期待续集', '很难想象导演是怎么把演员的表演水准都降到最低的，糟糕的角色设定看得非常尴尬', '动作戏看得我超爽啊 喜欢这种无脑爽片', '四星，题材喜欢加一星，期待第二部', '朴导 还是更适合新世界那样的节奏哇～ 多美妹子很有戏哇 动作版金高银预定 就是反转来的太晚 下一集 可以考虑看看', '魔女。', '魔女扮猪吃虎，结果虎是纸虎。前面铺垫过长，后面打斗太短。反派从不可一世到不堪一击，只在三拳两脚之间。魔女虽有异能术，不及去年恶女狠。', '人造人18号 有点《中国城》里金高银的意思 动作戏干净利落很吸引人 下部继续打不要停', '可以1.5倍速看，前面一直拖，应该说只要是有对话的部分都挺拖的，后面动作戏还行，反派基本是送人头的。', '还可以，剧情比较简单，打的比较爽，从那年我们反过来磕魔女cp哈哈哈哈', '血腥暴力美学爽片儿，本心以为小女主自幼不堪回首往事成年后小浪漫安稳新生活之际不幸被当年十恶不赦大坏蛋捕杀继而为保护亲友奋起反抗直捣巢穴剿灭敌方的黑暗复仇套路故事。结果反转之后，下手比反派还重，邪魅神情套入Boss级战斗力席位，走势让人十分期待第二部你只抱有把幕后组织赶尽杀绝就这么单纯的想法？', '我是因为看了其中打斗戏的剪辑才看的全片。打斗戏的确出彩！属于韩国自己的，少女型超级人类。最近韩国的片子，各种类型的竟然都能看进去，还是挺享受观影过程的。', '先拖拉90分钟，后面装逼20分钟，最后温情10分钟。', '说女主演技在线的是认真的吗？从头到尾蜜汁微笑，装无辜就是皱眉瞪眼，该狠的时候也是跟崔帅哥互飙一下蔑视表情而已，没有感受到角色反转的惊喜。动作戏明明就很僵硬好嘛，爆破那几下特技请不要大惊小怪，常规操作。对于日韩片反派装坏喜欢蔑视的微笑还有嚼口香糖真是看着腻歪。ps:7分虚高。', '超能力女孩的复仇之路，前面比较无聊，尤其讲述日常、家庭的部分，有些冗长沉闷，好在后面动作戏干净利索，赢回了一些好感，整体算是不功不过，值得一看；女主角长得很朴实，像个丑小鸭，可能是少部分没整过形的韩国女孩儿吧。', '有多少电影都是被自己的节奏拖垮啊，清楚明白自己想要什么，干脆利落就完了。起码言行统一，别乱来啊。', '好低级啊', '女孩眼神很犀利。', '俩小姑娘特别好。跟很多人不一样，前一个小时只要是俩姑娘的对手戏，我都看得很开心，一边傻笑一边在心里感叹了一万次：少女真的会魔法啊！没有道理的无敌可爱魔法！反派们确实很造作，仿佛是来参加逼王之王争霸赛，在装逼路上争奇斗妍互不相让。但赢还是男主（算男主吧？）赢，他出现在镜头里的每一秒我都想用拖把杆打爆其狗头。火车上镜头从打闹的两个可爱姑娘转向他时，我的心情宛如从阳春三月跌进寒冬冰窟，心想擦不会要和这样的狗逼崽子谈恋爱吧？还好没有，还好直到最后女孩儿们的友情都很坚挺。最后半小时的动作戏设计得不算好，韩国人拍打戏，运镜剪辑CG包括动作设计本身都有问题，疯狂撒血浆但依然缺乏实感，总有种橡皮人打架的感觉。但我不管，女主的设定和两个女孩的表演值得4星。', '装x的地方太多 看着有点腻', '南朝鲜电影的通病，装X扮酷大过天，用偶像剧思路把影史所有类型cos一遍。什么故事逻辑人物刻画叙事节奏动作设计……统统可以往后放。眯缝眼小反派就够恶心了，更不能忍的是弄了个盗版栗山千明出来。', '去年同期恶女，今年魔女，都是黑暗血腥至极的电影。不过魔女格局够大，完全是变种人啊，难道要开启韩国变种人宇宙？', '这节奏这推进，这扯淡设定', '7.0/10 分。初看，蓝光。韩国版超能力者，变种人。。。还全是反派。。。前面节奏比较慢，后面的打斗还算可以。。。金多美、高敏诗，2个小妹子表演还不错。崔宇植和其他几个年轻角色有点浮夸。。。朴导之前的《新世界》《看见恶魔》《不当交易》《杀人优越权》《大虎》都是高分力作。']","['https://img9.doubanio.com/view/photo/m/public/p2543678364.jpg', 'https://img2.doubanio.com/view/photo/m/public/p2623752642.jpg', 'https://img3.doubanio.com/view/photo/m/public/p2833998370.jpg', 'https://img2.doubanio.com/view/photo/m/public/p2583049002.jpg', 'https://img2.doubanio.com/view/photo/m/public/p2524056711.jpg']",./data2/post_video/朴勋政/魔女 마녀/image,"['https://img1.doubanio.com/view/photo/sqxs/public/p2524334429.jpg', 'https://img9.doubanio.com/view/photo/sqxs/public/p2553291616.jpg', 'https://img9.doubanio.com/view/photo/sqxs/public/p2524334424.jpg', 'https://img1.doubanio.com/view/photo/sqxs/public/p2553291699.jpg', 'https://img9.doubanio.com/view/photo/sqxs/public/p2553291694.jpg']",./data2/post_video/朴勋政/魔女 마녀/image,"['https://vt1.doubanio.com/202204270845/19fa15b1d5368bb256f48348b8f1eb1a/view/movie/M/402370890.mp4', 'https://vt1.doubanio.com/202204270845/01fac31c34e6f2386ac24d575a2425ec/view/movie/M/402360103.mp4', 'https://vt1.doubanio.com/202204270845/1932dc4d665ea54dec52ce885535f357/view/movie/M/402370887.mp4']",./data2/post_video/朴勋政/魔女 마녀/video
