电影名,电影网址,导演,编剧,主演,评分,评分人数,评分额外信息,类型,制片国家/地区,语言,上映时间,时长,剧情简介,获奖情况,热门评论,海报链接,海报保存路径,剧照链接,剧照保存路径,视频链接,视频保存路径
老手 베테랑,https://movie.douban.com/subject/25728010/,柳昇完,柳昇完,"['黄政民', '刘亚仁', '柳海真', '吴达洙', '郑满植']",7.7,112613,"好于79%犯罪片,好于84%动作片",剧情/动作/犯罪,韩国,韩语,2015-08-05(韩国),124分钟,该片主要描述刑警追缉罪犯的故事，黄正民饰演被称为“韩国FBI”的广域调查队刑警徐道哲（音），是一位极具使命感，同时又富有人情味的警察，刘亚仁则饰演“富三代”赵泰晤（音），虽然表面上显得自信十足，但内心里却隐藏着不为人知的自卑。实力派演员刘海镇饰演赵泰晤的帮手崔常务，吴达洙饰演徐道哲的助手吴组长。,"['最佳导演', '最佳电影(提名)', '电影类 最佳影片(提名)']","['黄政民正在碾压韩国影坛', '据说这个是和密会一起拍的 刘亚仁从变态富二代到弹钢琴小男生转换这么自如 也是酷', '算是非常的臉譜化，劇情表演節奏都只能算中上，也是不懂為啥票房辣麼好～', '刘亚仁好飙', '轻松流畅的讲述了一个老警和一个变态恶少斗法的罪案故事，后来居上将“暗杀”拱下了今年韩影票房总冠军宝座。这样的故事如果在5年前拍绝对又是一部“追击者”，现在则是各种商业化了。刘亚仁演了一个天生恶魔，残暴得让人不寒而栗啊...', '不错。耍帅和搞笑都挺到位的，比伪大片《暗杀》强。于是通过这部电影记住了刘亚仁，多行不义必自毙，嗯。PS，哪天韩国人会拍三星现代LG乐天几大集团的电影呢，比这部只能更精彩。', '韩国的这类商业类型片真是构架娴熟，虽然没有太出彩，但是所有起承转合都像教科书一样严谨，哪个时段该转向，哪个部分要先抑后扬，如何让主角反败为胜，都可以拿来直接学习。', '刘亚仁真的不得了', '刘亚仁演瘾君子的确有一套。', '“刑警都是用身体记录历史的” 警察出手老是放空招，要么没踢中、要么扑空…也是醉。整片有佳句无佳章，刘亚仁一个人就顶一半惊喜，简直就是韩版黄轩啊！', '這種無緣由的屌炸天純變態反派能多來幾發嗎？滿足一下我這個反派控的過癮感好伐 自從走到盡頭以後已經好久沒有看得那麼爽了 整部戲最驚艷的就是亞仁了 還是港片的味道 笑點不少 故事也就是正義警察追富二代 看得開心又愉快', '刘亚仁演技大爆发之作！', '首先看的这场基本上满座 两个小时一点不觉得漫长 然后对刘亚仁有阴影了 演技太赞 片子有的情节真是爆笑到肚子痛 唯一不足是三观过于正了 总之就是巨爽 解压 超值～', '“从现在开始是正当防卫！”', '看完真的只有一句【我日刘亚仁演得太好了】', '黄政民那凸凹不平的脸跟这个糙汉子警察角色太吻合了，那种游刃有余和幽默的小细节让两个小时的影片看起来一点都不累。', '这是一部足以让观众对续集充满期待的娱乐电影，韩国商业片表明自己可以熟练地进行连续电影模式的创作，这一点令人又一次刮目相看。韩国导演刘昇完的这部犯罪动作新片要比两年前他的那部样子货《柏林》有娱乐性，虽然制作上好像降了一个档次，但这不失为一部喜剧与动作结合优秀的电影。', '有成龙电影的影子，例如8分钟车棚打斗善于利用周围物体。对警察的刻画受香港警匪片的影响。17分钟海港打斗在一段韩国电影特有的华丽荒诞风慢动作镜头之后，转入奇趣横生的追逐场面，1：22室内打斗和户外追逐写实与喜剧结合。1：50分追车场面盛大，正邪决斗充满力度与快感，符合人物性格且执行不错。', '燃。老套的nobody大战u know who，最后拍成大团圆其实难免会满是漏洞。惊喜在于无数细节的拿捏：刘亚仁飚起的演技，黄政民脱下袜子要闻一闻，一干警察抓捕时的笨拙和洋相百出，三个上下级比惨比到脱下裤子，也是绝了。', '大概是第1000001部得了狂躁症的韩国片', '好人好到爆表，坏人坏到破天。正派和反派都是一根筋，人物扁平，也没有变化。警察全都一个样，没有群像。案子本身也没什么意思。片长可以压缩30分钟，男主角的老婆孩子，反派的老爹等等根本没有出场必要。还是不会拍类型片啊。', '下面给大家展示，我最喜欢的韩国演员，黄政民的作品', '码头追捕一段实在是太好笑、太流畅了、太场面调度了。而且，明明尼玛可以好好包围、堵截、高喊“再动我要开枪了”，偏不，非要摆脱地心引力唾沫横飞“哎咿西吧”上演思密达国民飞踹，才叫爽！为这种快感第一、正义第二的精神鼓掌！', '在剧本中粗暴地划分二元对立矛盾，抓住社会话题性事件发酵，诸如弱者与强者，穷人和富人，上层商阀和正义警察。在大家熟悉的街道展示施虐暴力过程，观众情绪呈螺旋上升，不断逼近沸点，愤怒值加倍。此类商业动作类型，主打消费正义感和道德观，票房走红与《老炮儿》同理。', '呈现社会问题、给出三观正的想象性解决，也许是商业电影给人最大抚慰吧。', '我以为是个挺残酷深刻的故事呢，没料想是个爽片，无脑警探对精神病富二代。。', '简直是韩国警察片样板戏了吧，不知道同样一帮演员天天演差不多的故事会不会觉得腻。刘亚仁这个角色和《Remember-儿子的战争》里的南宫民完全没区别啊，当然这一部是先出的了。', '燥底师兄生擒富二代(港) 哈哈哈 谁看老炮了？和这个对比下', '追逐戏后踢人滑倒那段我倒回去看了四遍。', '刘亚仁演技简直了，完全不能想到燃烧里的他能那么乖纯憨……整个片子很可爱，尤其主角警察，看爽了', '这么浮夸的神经病也是没sei了。。。', '韩国脑残富二代寻死记。故事也挺脑残的，东拉西扯，柳升完拍犯罪依然差个档次。', '刘亚仁演得好，我要再看一遍密爱。', '关于刘亚仁，你看人生就是这样，只要还活着，都没有定局。命运眷顾每一个有准备的人。', '刘亚仁演技不错，看得令人恨到咬牙切齿。吴达洙大叔真是可爱', '以前韩影积累下的好印象这几年败的差不多了。。。', '这可能是韩国影史上唯一一部警察以正面形象示人的片子。很港片，很成龙，很燃。突然发现，除命运之外，黄政民的每个角色都似喝高了或嗑药似的亢奋激进，刘亚仁的变态角色也是让人耳目一新，大概癫狂到掉脑残粉的地步。', '我没想到韩国也拍出这么烂的片子了，结尾那是个什么鬼？还多行不义必自毙？最后的惩罚一点力度都没有，就和韩国这个民族一样，软弱无力。', '本来道歉就能解决的问题，非要闹这么大。不过上层人士都不习惯道歉吧，让他们道歉估计会被死还难受。', 'Miss 奉，好样的！刘亚仁有点帅啊捂脸！虽然已经审美疲劳了但是商业片就特么还这么拍啊！！', '过瘾，成熟商业片。刘亚仁啊刘亚仁，暴戾疯狂乖张跋扈，影帝就是演得好穷小子也演得好富二代，太喜欢了，加一星。', '那小子他妈原来是人家二老婆，说他自卑变态的确有道理啊！韩国人拍的片子很多都挺有看头的，这部也这样，娱乐性极强。', '没啥技术含量，就是简简单单热血警探教训“精神病”富二代的故事，亮点是一些好玩的动作设计和条子情谊，但结局大战还是不够尽兴啊', '最近跟黄政民有缘 这部开始正式路人转粉 喜欢他的演技和说话 尖叫尖叫 打斗戏(绝对是看点)怎么可以这么帅！ 吴达洙万年配角 看刘亚仁的第一部就这么坏真的大丈夫?', '好好看啊，刘亚仁的反派太出彩了', '看不下去', '情节流畅，港片真传，亚仁得神经质真是恨得牙痒痒。原来是明洞。', '挺像港片，中间设的笑点还有那种正义必胜的feel。毕竟之前看黄政民是《新世界》，总觉得他演这么普通的角色挺可惜。刘亚仁就是，何时看都是油光满面的。另外看到柳海真被打屁屁莫名好笑。', '“人生啊怎么办呐吃一段大肠喝酒吧” 精髓啊！', '蝙蝠车里的富人能拯救世界，也会为富不仁。名牌包里的钞票能收买人心，也能令人动摇。妻子对丈夫说，最丢人的是面对巨额赃款自己竟然会心动。当酒桌上女明星胸衣被塞进了冰块，擂台上运动员被折断了腿，光天化日有人被打成脑震荡，每个人都不吭声，宁做寒蝉不做炬火。贫富不均不丢人，正邪不分才丢人。']","['https://img1.doubanio.com/view/photo/m/public/p2251912398.jpg', 'https://img3.doubanio.com/view/photo/m/public/p2273829220.jpg', 'https://img9.doubanio.com/view/photo/m/public/p2273743654.jpg', 'https://img1.doubanio.com/view/photo/m/public/p2273540537.jpg', 'https://img2.doubanio.com/view/photo/m/public/p2690768123.jpg']",./data2/post_video/柳昇完/老手 베테랑/image,"['https://img9.doubanio.com/view/photo/sqxs/public/p2274109246.jpg', 'https://img1.doubanio.com/view/photo/sqxs/public/p2274109837.jpg', 'https://img3.doubanio.com/view/photo/sqxs/public/p2274334360.jpg', 'https://img9.doubanio.com/view/photo/sqxs/public/p2274109814.jpg', 'https://img9.doubanio.com/view/photo/sqxs/public/p2274109236.jpg']",./data2/post_video/柳昇完/老手 베테랑/image,"['https://vt1.doubanio.com/202204290907/e4b140ed4b1bc6cc85ff9f4f130395ae/view/movie/M/301800259.mp4', 'https://vt1.doubanio.com/202204290907/4883d07a2331a70c13c40a0be6ff2253/view/movie/M/301780856.mp4']",./data2/post_video/柳昇完/老手 베테랑/video
军舰岛 군함도,https://movie.douban.com/subject/26445216/,柳昇完,柳昇完/申庆一,"['黄政民', '苏志燮', '宋仲基', '李贞贤', '李璟荣']",7.9,68051,"好于75%历史片,好于70%剧情片",剧情/动作/历史,韩国,韩语,2017-07-26(韩国),132分钟,INF,"['最佳女配角(提名)', '最佳摄影(提名)', '评分最高的韩国电影(提名)']","['虽然这部电影的套路不少，特别是强行煽情这一点，但同样是拍红片，韩国明显要屡胜天朝一筹。虽然这部电影卡司相当耀眼，但仔细想想，每个人其实都在演自己以前演过的角色。', '在黄政民面前，苏志燮和宋仲基基本就是在演偶像剧了', '抛开故事背景不看，其实整部影片依然是套用了最稳妥和最常见的“主旋律电影拍法”模板，不过，这一世界通用的模板似乎只有我国不屑于用，也罢，我们有战狼们，足矣。', '非常不柳承莞，但是非常非常非常CJ，相信有人懂是什么感觉。', '想要苏志燮这样的老公黄政民这样的爸宋仲基这样的保镖', '身为天朝的朝鲜族，虽然不是一个国家，但同为一个祖先，那种被人欺压侮辱的痛感同身受，让世人了解了那曾经不为人知的黑暗的历史…不管是演员的演技还是配乐都值得赞扬！', '今天军舰岛一上映就跑来看了，很难得看这么沉重的历史题材的片子，不过一点也不枯燥，全程都看得很揪心。结尾的蘑菇云""绽放""的很震撼!最后感叹一句宋钟基太有魄力了!!', '黄政民父女演得真是好啊…为套路抗日神剧提高逼格的…', '这片实在是太煽了，前面有点虐，后面非常煽', '韩国主旋律抗战题材电影。没有刻意丑化日本鬼子，反倒是将自己民族的劣根性剖析开来，二鬼子和汉奸其实更让人痛恨。但这电影最终还是过于煽情了点，前半段欢乐后半段又虐又煽情。p.s.在黄晸玟面前，妹纸们的老公宋仲基的演技还需历练；比起民族英雄和保护女儿的父亲，苏志燮这条悲情线更打动我。', '好评强推！虽然知道后面朝鲜劳工从岛中逃出的情况不符合史实，但后面艺术加工的部分依然感动到了我。此电影配乐得手工点赞，悲哀的场景反而是欢乐的配乐，其实更显悲凉。宋仲基演的是从西安派去的光复军，倒是演的不错。影片整体日语水平好评，日本人的日语水平都过高级了！', '仲基挺man的，比我国小鲜肉不知道高到哪里去了。', '年纪大了的人，就是偏爱看这种历史电影，特别是近现代历史事件的影片。它们有历史再现与反思价值；有人文与人性之内含；有艺术与技艺的审美作用。看它们真是可以得到丰富的知识与情感的满足及愉悦。韩国的电影人在如此娱乐至上、技术第一的时代，仍能创造出不愧对历史和人民的作品，佩服！', '故事不多說，單講卡司，黃正民蘇志燮宋仲基，就不得不看了吧？講真，這電影美術、攝影，配樂都很讚，演技更不必多說，看完之後兩個畫面一直在腦海揮之不去，蘇志燮和李貞賢在戰場上死去的一幕，還有最後小女孩看著蘑菇雲默默流淚的畫面。', '8.8/10 二刷导演版，观感确实好了不少。军舰岛的残忍也许是因为分级，还是没有表现得很完全;而且线多人多，也没处理好人物平板的问题。但反派皆为本国人，抨击他国罪行同时反思本国罪过;还是值得称赞。战争场面可看性非常之高，辅以史实的厚重感，在今年韩影可说是非常亮眼。', '算是很全面地展示了战争下朝鲜人的各种面相：苟活的、反抗的、狗咬狗的、算计的、变节的…林林总总。反而是日本人这边太单一和标签化了，一味的野兽屠戮。PS：苏男神露了完整的屁股，敬请留意…', '这部戏最大的问题就是演员选角色太套路，你选李景荣出演这样的角色，这算不算剧透呢？', '金秀安小朋友逃出了釜山行，又逃出了二战。', '黑市讨生活，潜逃抓间谍，暗夜空袭，男女老少船坞乱战，斩军旗拉大桥，搭配朝鲜族黑帮游击队……元素很多，但都有点套路；高潮又现《好坏丑》配乐，韩国人民是有多爱莱昂内', '这个黄郑民演小人物太强了', '没有写好群像，东拉西扯，就是变成了煽情的群氓。三个主角互不着力，各走一边。最后没有任何情绪的积累和爆发，只能借剧本走向，硬拽到一块闹暴动。黄晸玟的油滑父亲角色，塑造得最为得意成功，亦有骑墙和短视的弊病，但始终没能让人更入戏。对于军舰岛，更是缺乏一个全局全景的描绘运作，匆忙潦草。', '每一个地方的电影工业都有自己的民族主义史诗，有的拍得热血，有的比较狗血', '小基基要加油啊，黄前辈是你的目标', '鬼子来了+美丽心灵+战狼2，韩国版的出埃及记，最后东方突然升起了红太阳，宋仲基回头一看，原来是美国爸爸送给Nagasaki的原子弹，还有个应该很出名的欧巴露屁股，散场后发现一半韩国人一半日本人，第一次观察到日本人看完抗日神剧后的表情', '剪辑和支线的混乱反映了叙事能力的不足；故事忙着清算殖民者和卖国贼的所有罪状，以至于每个被害者都是匆匆掠过、只有惨却无法为谁痛。除黄叔以外的角色都是空壳和大片的“元素”，偏偏江玉的性质无法让观众共感（当然演的好）。最后混战一场却有瞎忙活的感觉，抓对重点不是早了结了？多加一星给美术', '看看人家拍的主旋律 唉 甩了我们多少条街', '演技和服化道都很好，父女那条线最佳。军舰岛是劳工的地狱，岛上最多的是中国劳工，历史上没出现过朝鲜人大逃离的事件，韩国人能够将虚构的“历史事件”拍得这么好真的是非常有水准。(据史料记载，从1942年到1945年8月15日日本投降的三年间，日本累计强征的青壮中国劳工抵达日本本土的总数达到了骇人的4万余人。仅军舰岛上死去的劳工就有1300余人。)', '这部电影告诉我们一个道理：想活得久一点，要有一技之长...', '商业味过过过重点吧，强行煽情的讲故事手法.', '想有个黄征民这样的爸爸，苏志燮这样的老公，宋仲基这样的哥哥', '声名在外的制作，却很难看，单个的人物塑造可以说鲜活，但却也已是脸谱化的典范，从所谓群像各个角色的功能到剧本整体上的设计和走向，其实都很模式化，就像工业流水线上的量产，近几年韩国电影有的通病它都有，空有类型上制作水准的含金量，但可看度却很差劲，反正在我们看起来民族性煽的很low。', '黄政民的演技啊！！！从头到尾都不能放松的电影，近乎一气呵成，细节严谨，韩国人的认真不是一时半会能学来的。以往的煽情在这部电影里克制了，小女孩的演技是未来之星。最后的核弹爆炸，是光明也是毁灭，黑白也许是一个黑暗的象征。 中规中矩，完成度很高，没什么惊喜，也没什么大的缺陷。', '在史实面前，诺兰会做减法，而柳昇完丝毫不懂得谦卑。从根本上来讲，韩国电影始终难以摆脱小国小家的自身某些缺点，恶意的煽情、形式主义、篡改历史（区别于合理的改编）等手段放于主旋律历史电影中实在是难以下咽。在这一点上，立足于利比亚撤侨这一事件上改编的《战狼2》似乎更能让人接受。', '1.肯定又有人站出来说，中国怎么就拍不出来这样的影视剧，那么，请左拐，推荐很小的时候看过的《记忆的证明》。2.韩影现在，有好导演，好编剧，好题材，好演员，接过了港影的大纛，但是也犯了用力过猛的毛病。3.黄政民的演技，苏志燮的颜值，宋仲基的光正，可以一看', '战争真是人肉粉碎机。电影还是美好的，让孩子活了下来。黄政民，太🉑️了，一出场我就笑了。', '美術攝影演技都很讚，想到演員們一張張帶泥的臉感覺三星有點遺憾，但是真沒打動我也不像《出租車司機》至少有某一情節令人感喟良多。標準商業片，幾乎毫無驚喜。進行曲式的配樂配人間地獄效果不錯。啊還有蘇志燮和宋仲基好有型。CJ有錢有權伸行業內手遮天，不得不反感。0726，CGV상암 ScreenX版', '强行煽情很有意思？？想让人哭就是哭不出来，而且宋仲基在苏志燮面前没有一点光芒，完全掩盖。', '故事跳跃剪辑混乱，全片最大的问题是叙事，苦难不是一位煽情，这么大的题材被处理得很浅显。这么长的篇幅中竟然一个人物都没能丰满起来。', '三菱重工为二战日本的军工业创造了神话，朝鲜劳工和中国劳工为此付出了生命。此片让我了解了二战中的端岛，拍出此片让我对韩国电影界刮目相看，让全世界都了解了这一段不可遗忘的历史', '三星半，苏志燮、宋仲基两大男神竟然全程零交流，有点儿意外～', '看到影评大V直接给了几乎差评，因为韩国主旋律惯用的生硬煽情而减分确实应该，剧情的发展与结尾高潮的衔接稍显断层也可减分，群像的设置还不够入木三分也算减分的考虑因素，甚至黄政民饰演的父亲代入感还不够强也需减分，唉……电影分析不是我的专业，只想弱弱地说：人家拍的挺好看也挺感人的啊……', '一星美術 一星辛苦的演員 非常失望 劇本問題最大 人物塑造太硬 幾條線完全割裂開 導致後段情感需要爆發時根本無法推動 本質說的更多還是朝鮮人欺負朝鮮人 所以到最後就算手撕鬼子也變得無感 完全是只有大場面 但沒有靈魂 看完大概就會了解為什麼外媒齊刷刷的都用jingoism來形容這片子', '演员不错，特效不错，就是执行力，表现力差了些。李贞贤这些年不当歌姬，回到演员本职，也是勇气。', '虽然还是有一些韩式的刻意煽情与中期故事的跳脱，但是本片还是在不错地完成类型片讲述的同时尝试挖掘出了人性的不同层次，哪怕地狱之中，也有所谓的党同伐异。 对日本的仇恨大概是朝韩与中国不多的共识，影片中日本旗被剪与两颗核弹，也算是服务剧情的讨喜举动了。', '可以理解大柳有意回避民族主义的苦心，但这次叙事能力基本被打回原形，杂乱生硬的像是回到之前的《打抱不平》，几条线各自负责功能化的作用，亲情爱情爱国情怀，但是互不关联且全都没有讲好，只有大boss的悬念把包袱抖开了，题材也限制了一些发挥，表演上因为人物设计本身的笼统粗糙很难评价演员能力', '可怕到糟心。所以日本人为什么不能直面过去呢？可能太难了吧。但感觉影片处理得很不真实啊……也许是我无法想象吧。', '一个国家能拍出什么样的历史题材影片这个国家就有什么样的国际与历史地位', '2017-15,10.28，在这个电影里见识到了奶油男宋仲基的演技。剧情虽有套路，但也难免。最后团长死了，那对苦命情侣也同归', '有一个很好的点：不避讳朝鲜人在二战中的二鬼子作风，观朝鲜政局可知，这是个喜好内斗的民族，配上二战和日本人之间的倾轧，倒营造了乱世中天地不仁的氛围。场景还可以，几个CG仍然露怯但实景搭的不小。全片套路味浓烈，从开场逃亡者莫名的跑不动开始，演的太明显。最后大群人聚着计划逃亡也是够扯', '可能我太low了，还是喜欢韩国人对待二战这种爱憎分明、恨意不忘的态度，接受不了在战争中还要说什么“日军拼刺刀从不偷偷开枪”的公平竞赛武士道精神。战争不是比赛，侵略没有公平。伤痕或许可以被疗愈，但要分清到底是疗愈了还是遗忘了。']","['https://img1.doubanio.com/view/photo/m/public/p2462745948.jpg', 'https://img2.doubanio.com/view/photo/m/public/p2494170263.jpg', 'https://img2.doubanio.com/view/photo/m/public/p2626272551.jpg', 'https://img9.doubanio.com/view/photo/m/public/p2602098316.jpg', 'https://img9.doubanio.com/view/photo/m/public/p2456623866.jpg']",./data2/post_video/柳昇完/军舰岛 군함도/image,"['https://img9.doubanio.com/view/photo/sqxs/public/p2461848496.jpg', 'https://img9.doubanio.com/view/photo/sqxs/public/p2461848476.jpg', 'https://img9.doubanio.com/view/photo/sqxs/public/p2461848486.jpg', 'https://img1.doubanio.com/view/photo/sqxs/public/p2461848497.jpg', 'https://img9.doubanio.com/view/photo/sqxs/public/p2461848504.jpg']",./data2/post_video/柳昇完/军舰岛 군함도/image,"['https://vt1.doubanio.com/202204290909/9123dd5dd3e9b2b1bf3af43db9f1c2ae/view/movie/M/302190339.mp4', 'https://vt1.doubanio.com/202204290909/6dcf2cb4563b3c83e22144f51d4b94cb/view/movie/M/302180417.mp4', 'https://vt1.doubanio.com/202204290909/11d7e468e1bdc84da9a5e7a9b766cfd8/view/movie/M/302180212.mp4', 'https://vt1.doubanio.com/202204290910/6de824311f450cb6e2bcc4990f23d047/view/movie/M/302160120.mp4', 'https://vt1.doubanio.com/202204290910/9f62ce2d05ab57adbcd94f1acd7b1ccd/view/movie/M/302110027.mp4']",./data2/post_video/柳昇完/军舰岛 군함도/video
