电影名,电影网址,导演,编剧,主演,评分,评分人数,评分额外信息,类型,制片国家/地区,语言,上映时间,时长,剧情简介,获奖情况,热门评论,海报链接,海报保存路径,剧照链接,剧照保存路径,视频链接,视频保存路径
人民公敌3 강철중: 공공의 적 1-1,https://movie.douban.com/subject/3013705/,康佑硕,张镇/康佑硕,"['薛景求', '郑在咏', '姜信日', '安爽焕', '金南佶']",6.6,850,好于35%犯罪片,喜剧/动作/惊悚/犯罪,韩国,韩语,2008-06-19(韩国),127 分钟,INF,INF,"['卡通感依旧。薛景求又丧又暴力又死皮赖脸的警探演的依旧好，笑料的设置主要集中在各色人物用泼辣的态度传达跟主角拧着的不同立场：诸如双男主打的一塌糊涂，俩小孩打情骂俏的这种。郑在咏担纲的反角有很大问题，这个角色的处理太软了导致主线毫无悬念。延续第一部，向老人和小孩下手，所谓人民公敌是也', '已经沦落成渣', '比第二集好看，可能第一集是电影院看的，留的印象最棒。韩国片片长总是固定在120分钟左右，开局都是不错，中段开始掉链子，后段仓促收尾，线索布置太多，本片也是如此。还好有薛景求撑着，配角有点过分出彩。', '实在不理解有拍三部的必要', '即将退休的潦倒警察，不小心混到火山高校，并且教育年轻一代不要做古惑仔的马仔。当然，最终结局肯定是挨了一刀之后，还可以用拳头👊KO倒反面一号', '11年前的电影，除了节奏有些慢之外，还是很有意思的。姜哲中代表的警察很有普遍性，辛苦的工作，虽然平时也有些小恩小惠，但是和被抓后很快放出来的犯罪分子相比，寒酸、贫穷甚至受到社会的歧视，心理落差是巨大的。这也是一些公职人员立场不坚定最终走向犯罪道路的原因之一，而姜哲中却凭着正义感坚守自己的信念，嬉笑怒骂间很让人感动，这才是大部分警察的日常。薛景求、柳海真、姜信日、李文值简直是不老容颜，以前和现在没什么变化。而11年前的郑在泳、金南佶、李敏镐可真是小蟹肉。', '薛叔的姜哲中太可爱了！这种die hard警探真是让人无法不喜欢！', '某续集的前传 康导不灵的时候 张镇做编剧,果然有趣很多', '很伤感，——很喜欢， 知道了骨灰时可以和酒一块喝下去。 适合独自一人看，两个人太冷了！', '不断变化的敌人，唯一不变的就是姜哲中可爱的蛮劲。', '第一部和第三部都好看', '1.整部电影剧情其实很简单:揪出幕后老大并逮捕他；2.整部电影剧情比较搞笑，有时候就像喜剧；3.整部电影剧情打斗比较多，特别是最后的打斗，有些打斗也是蛮好玩的。还有就是社会问题，青少年加入黑社会。对了~这是部男人的戏，几乎没有女的', '我喜欢这个名字，人民公敌.我觉得青少年同学们看过古惑仔系列然后可以看看这个人民公敌系列比较好', '这个警察不出众', '里面有个过目不忘的配角，陈（秦）久。他那冷峻，阴暗，邪恶，狠毒的眼神比《杀人回忆》里朴海日扮演的变态杀人魔还要浑然天成入骨三分。。。朴的恶是没有生命气息轻飘飘的灵体，而他的恶则是感觉不出人性的地狱死囚。', '最好看的还是第一部，2、3基本在模仿1。薛景求依旧搞笑。不大习惯郑在泳演坏人。李民浩居然有参演，虽然早早挂掉。导演学聪明了，男男组合蛮有爱。邋遢警长似乎变帅气了。', '开头不错，中间掉链子，结尾完全是糊弄，可惜了那些笑点。。。警察和黑帮的行为都毫无逻辑可言', '对同类型题材的影片，有些许可供借鉴的片段；对比韩国同质类的影片来说，故事的深度和导演的功力，精彩度均大打折扣。', '确实像第一部的续集，很多桥段都衔接上了。', '韩国的这种片子简直太赞了', '天了噜，这部片子，笑点一点get不到，郑给我感觉依然不好，怪怪的，连薛都觉得。。唔。。时时感觉尴尬。。。唔，还是更喜欢宋康昊。男神就出现三四次，每次一句台词，不过好帅，跟杀人者里面一样是反派但是帅法完全不同。总之就是浪费生命的两小时，为小帅哥加多一星', '比2看得还费劲儿，加上心不在焉各种忙别的，看了整整一天，结果发现就俩小时。。。电视剧的节奏。。还特不好看', '比1逊很多，还是名编剧。邪魅狷狂的郑在泳。配乐还是那么的销魂。不变的姜中哲班长。不过最好不要再拍了，本子烂再好的演员也救不活。', '片好烂，但黑猫咪好漂亮', '有点皮皮式的游戏', '2009.01.12', '一个很标准的商业片结构，和前座的很多桥段都对应的上。剧本一般，主要靠薛郑两个影帝飙戏。李敏镐好嫩啊，作为薛景求的真爱粉，多打一星……', '我的李汉啊！我是多么滴希望警察去死去死去死~', '对比第一步还是有差距，毕竟续集不过三，是时候终结了。我希望我能看完世上每一部好电影，一部好的电影，都是一个感动，或者是任何一种感情，甚至胜过了一个人的一生，喜欢电影，加我QQ 364155401，互相推荐。', '神机箭在主角的作品列表里有，但点开没页面。写在这里吧。前期，非常小气，摄影几乎全是固定机位，剪辑也不好，切来切去，对着人脸，说话非常多，好多无关紧要的东西。后面还没看。', '这个警察是韩国警察的缩影吗 太...', '一乐儿、', '前两部没看过，故事比想像的有意思。演员表演出色。张镇的本子也不会很差。', '一群混混学生在警察局录口供那段还行', '小李子华丽丽地打了趟酱油⋯', '好多情节莫名奇妙，反反复复地重申是或不是警察、都有证据了非要把人约出来打一架，做警察不努力搜集证据反而各种骚扰～病了吧', '没怎么看懂，也没认真看。不太喜欢这种片子，杀杀杀，打打打。', '李敏镐大概总共出现了十几秒 这在人民公敌三部里面打酱油的如今都成大牌了', '影片我觉得还不错。很多影片都喜欢塑造这样的警察，可是哪里有这样的警察。。 还有看人打架很欢乐，前提，不动刀。。', '郑在泳vs薛景求，黑帮小老大PK痞子小警察，三部都算是及格作品', '其实棒子不拍琼瑶剧的时候也还有可取之处', '郑在泳和薛景求继实尾岛后再次合作，两人的对手戏还是比较精彩的。', '两位男主的身价也掩盖不了差到家的剧本！低智商的打打杀杀贯穿全片，完全晕菜！', '直接跳过2，看3了，因为2实在太长了。不想好好读书，又想衣着光鲜亮丽---黑社会广告词啊。薛景求5年前很风格大不同，现在老了许多。还有那个什么李民浩的，那个时候只能演演一出场就死了的小小配角。', '宋姐的老公', '演技都不错，故事不咋样。', '韩国黑帮片，说真的，反派大哥比警察帅十倍，剧情一般，但是韩国的黑帮真的都开奔驰吗？', '17岁少年犯罪的这个题材选的还是不错的。本来是因为喜欢郑在咏才看的，可这剧本硬伤太多了。一个刚刚加入黑社会的小孩，老大会去见他么，还被录像了，艾玛，真是组织中p大的事都是老大自己亲自出马。 警察跟黑社会肉搏的时候居然是特么群殴，你们刑警没有枪么？看这段的时候简直是喜剧。 最大的硬伤是选角，薛景求真的是贴和人物生的，郑在咏就完全没有那个黑社会大哥气质了，这个角色给朴成雄演的话代入感就强太多了，虽然郑和薛的演技都挺好的，但是郑一脸工厂工作的爸爸的长相（捂脸），硬生生掰着我认可他是混黑帮的，哎妈啊……比起来，郑更适合演喜剧或者彷徨之刃里的父亲角色。', '#心～影# 片子太好，韩国黑帮片其实不错，视角切入点又是少年！可惜故事讲的不精彩', '没第一部好了']","['https://img2.doubanio.com/view/photo/m/public/p2213017952.jpg', 'https://img9.doubanio.com/view/photo/m/public/p690921306.jpg', 'https://img2.doubanio.com/view/photo/m/public/p690920871.jpg']",./data2/post_video/康佑硕/人民公敌3 강철중 공공의 적 1-1/image,[],./data2/post_video/康佑硕/人民公敌3 강철중 공공의 적 1-1/image,[],./data2/post_video/康佑硕/人民公敌3 강철중 공공의 적 1-1/video
实尾岛 실미도,https://movie.douban.com/subject/1389982/,康佑硕,金希才,"['薛景求', '安圣基', '许峻豪', '郑在咏', '姜声振']",8.1,35073,"好于92%动作片,好于77%剧情片",剧情/动作,韩国,韩语,2003-12-24,135 分钟,60年代末朝鲜半岛南北局势紧张，双方都展开了疯狂的间谍与刺杀行动。1968年1月，康仁灿（薛景求饰）因谋杀罪名成立而被判死刑的，在行刑前突然被召到拘留室，与特种部队军官讨论替代死刑的条件，他将被送到西南部荒岛实尾岛接受特别军事训练。同时，另外30名死囚也接受了特种部队军官的条件，被征召到实尾岛执行特别任务。这31名死囚乘坐渔船到达实尾岛后，便在上级崔在贤中尉（安圣基饰）宣布下，组成了以刺杀朝鲜元首金日成为目标的“684北派部队”，并随即接受一连串地狱式的体能和军事训练。可是在三年后，由于韩国政府国策的改变，“684北派部队”的计划被取消，31名队员则前途未卜。他们纷感被国家出卖，只能设法自救……,INF,"['我看过 并讲过几十遍', '就算东海沧沧成桑田，白头山崩难擎天，我们同心协力一往无前。初衷是为了取得性命，但当发现身份被剥夺了，名字被消除了，那么活下来的存在感呢？男人之间的手足情意，千尺深万丈高。羡慕。', '士兵只是棋子，有个好的题材和引子，但是，还是犯了韩国拍类似电影的通病，深度上浅尝辄止，煽情上挥霍无度。', '“我连国歌都记不起来了。”这段台词让人发人深省。 里面有首歌叫“赤旗歌”，现在在韩国是禁歌，所以后来DVD版本当影片里的战士们唱这段歌的声音部分要么被韩国国歌代替要么被消音了。', '看完心情久久不能回复平静…在统治者面前，个体人格永远都被元素化，沦为政治暗箱操作下毫无个性的牺牲品。31名死徒从加入计划的刹那，就是没有身份的无名无姓死士，可即便是死刑犯，在荣誉和历史责任面前也会回归到人性隽永的光辉时刻！即便是被法律剥夺自由的囚徒，内心深处也依旧对尊严怀揣梦想！', '只有在你直面死亡的时候，才真正有机会看清自己的人生和灵魂。韩国的战争片还是值得推荐的。{后半段字幕翻译的实在太操蛋，严重影响观影效果。}', '集合了当时韩国演艺圈全部的顶级硬汉演员，完成的一部真实事件改编电影，非常震撼，导演功力很强，群戏拍的非常好看。……真实事件的还原度非常高，震撼源于此。……最神奇的是，让死刑犯组成杀手敢死队的事情，不仅仅存在于武侠小说和DC的《自杀小队》，竟然可以发生在一个国家政府，太奇葩了，这个国家民族的脑回路果然异于常人。', '轰轰烈烈的生与死，化作生锈的文件柜里的一本卷宗，淹没，无人知晓，甚至连名字都没有留下，这就是历史的真相', '单从故事来讲，每次韩国人的电影总让我震惊，那么大胆，那么敢拍，那么敢播，而中国的故事绝不少于他们，然而不同的环境，造就了我们只能看一群人在荧幕前装疯卖傻，谈情怀，卖青春。何时可变？', '太残酷了。然而被虐到翻肚皮之余我还在含着泪回味许峻豪翘着腿儿一脸荷尔蒙爆棚的抽着烟盯着对面跟兄弟开黄腔的薛景求，一拳打肚子上真的太猛了_(：3 」∠ )_我全是靠这份赤果果的性张力才没有被催泪到哭的啊！！！对他们最严厉、打得最狠的是宗中士，最后也是他真心舍不得他们这些兵。哎，被自己忠诚的国家，被各种不可描述之力轻易地抛弃掉的生命。我现在又有点懂，电影的魅力或许不只是追求观众的赞许，而是刻骨铭心。', '根据真实事件改编的《实尾岛》，韩国导演康佑对国家伤疤的揭露，铸就了这场热血而又悲情的经典之作，对历史的还原，在面对所谓的国家利益面前，小人物不过只是棋子的隐痛，构筑着深刻的内在纵深，而政客的肮脏虚伪与敢死队员们义薄云天的羁绊更形成了电影鲜明的比照。', '渺小的个体就是当权者手中的一枚枚棋子，命运早就不是自己能掌控的！想要挣脱束缚，付出的代价太大了！故事不错，就是太沉重了！', '对于自己国家历史的阴暗面，韩国影人一直在孜孜不倦地挖掘，将其以电影的方式赤裸裸地展现。让观者震惊。并在社会引起反响，甚至推动事件本身进展。《实尾岛》就是这样的影片。电影并非完美，也有乱煽情的老毛病。但在实地取景与还原残酷训练方面还是认真到位的。军人只是国家的可用可丢的棋子而已', '韩国电影中的难得好片，男人的片子，音乐配的不错．', '3.5聽聞歷史事件才看得這部電影，電影裡面吃的是人飯，現實中吃的是老鼠蟲子，喝的人骨酒。比起球場上歡呼的棒子球迷，顯然這些為國捐軀的死刑犯更有愛國情結。最後一幕才諷刺，就這麼蓋上了章，就斷言了這二十幾個人的一生。恐怖分子，死刑犯，沒人知道他們在實尾島做了什麼。', '关于罪犯和军人、忠诚和背叛、奉献和牺牲。当生命被轻易拨弄，特别是高高捧起又重重摔下，即便是死刑犯，又有几人能淡定从容。讽喻政府的辛辣片子，也正是这种创作的自由度成就了韩国今天文艺的繁荣。', '三星半，有的地方太过力了', '看完好难过，这些政客真是王八蛋，把人命当数字，给人希望又残忍抹杀这些。士兵们一边是暴动，一边实质上不过是自相残杀，这一切都是邪恶的领导和政府造成的，偏偏他们到结尾p事没有。ps:韩国人拍这种片子，真了不起。想想我们，，唉！！！pps:军队的暴虐和无限服从文化也应该反思。ppps:打仗中间竟然还有时间谈家乡，外面还很平静这段我觉得拍的有点，，，那位犯强奸罪的，死前唱国歌感觉没必要，因为他死有余辜。', '摩加迪沙影评下推引 2021-11-16 （重温）人怕出名但更怕无名。名字这一符号到底代表什么？人一辈子到底在追寻什么？太多的人来不及思考，被生活着。个人命运在国家机器里微不足道，在时代洪流中悄无声息，没有一个人不认为自己是特别的存在，每个人都在努力证明自己是最特别的。存在感貌似是人赖以存活的理由，如果人没有存在感，围绕在你身边的一切实像瞬间崩塌，只要自己存在就需要有一个合适的舞台，然后开始自己的表演，不管演得如何，至少是演了，存在感就不可磨灭。然而一群人被活在缝隙里，缝隙随时可以被轻而易举的封闭，他们瞬间消失得无影无踪，没有人在乎他们。缝隙中的人他们一开始有目标，他们有存在感的活着，然而随着目标的消失，他们也无法存活。人活着总得有目标，否则就会迷失，我们用尽一生回忆自己是谁，寻找到自己。', '实尾岛上负责训练他们的那位长官被迫置身于多重情法困境中无法自洽只能选择自杀，才是本片悲剧核心。他故意泄露上级要灭口的命令给684队员，又让队员亲耳聆听士官们的决定，固然是顾念情谊，但却把驻岛士兵置身于失去先机被屠杀的境地了。两边都一样是部属一样是人，凭什么去衡量？', '导演太煽情了些.', '一群死囚，要犯多大的罪才会被判死刑啊，是放火抢劫呢，还是杀人强奸呢，也有更严重的吧！本来早就该死了！本来以为这群社会人渣可以通过军事化改造可以变回有些人性吧，结果呢，人渣还是人渣，在选择自己死，还是让训练他们的士兵和他们一起死的选项下，他们选择了先杀死平时对他们还不错的士兵，然后', '挺不错的韩国片，唯一的问题出在对死囚的形象有点太拔高了，南北分裂真是韩国电影永久不衰的题材……', '我爱这个国家可是这个国家不爱我。可以与《华丽的休假》以及《JSA共同警备区》同看。', '前半部分如果就这样发展下去，活脱脱就跟冲出亚马逊一样了。中间大幡儿一转，抉择、宿命，让全片顿时上了个大台阶。凡人啊，你拼尽全力，也不过是角落里的无人驻足的三两个字而已啊。四星半。', '军人们的热血与政府的伪善产生了强烈的对比，结尾一个个鲜明的面孔成了锁在柜中的一纸文书，南北朝鲜的矛盾背后不知深埋了多少无名氏的魂。', '韩国主旋律电影，看起来很威猛，实际格局很小，最后的升华也了了。从头到尾一张张面部抽筋的脸', '纯爷们儿的片子，不过最后他们干嘛非要去总统府，跑回家就完了么……感觉有点郁闷。', '大学时翘了很多节电影欣赏课，现在还能回忆起的只有这部片子，片中唯一仅有的女人是被强奸的女护士，非常man的电影。', '厉害了，全片官方实力吐大槽。60年代（所以画面很老旧）实尾岛上发生了一宗大型斯德歌尔摩症候群，士官队和以刺杀金日成为目的受训的犯人队在那里互相了解产生感情又因时局不得不相爱相杀，基情满满，基佬一定会很爱，偶这腐也看得很基动。除了最后死得有点无意义，别的都不错，训练拍太长了。', '大棒拍的几部南北题材的商业片倒都是水准之作，有历史反思，有商业诉求，足够了。', '一场被分裂的国家所遗弃而造成的悲剧，31个亡命徒本以为可以成为伟大的爱国者，结果只是国家政策的棋子，安圣基演的真好啊，在实尾岛上两拨军人拔枪对射的场面像极了勇闯夺命岛的那一幕，虽然最后在公交车上写下名字然后自杀煽情的有点过了...真实的故事总让人更加感触', '韩国男人真男人。。你要为信仰死我为你喝彩，哪怕是共产主义。你要为国家死我只有等着看杯具。。。', '导演通过对历史的大胆设想还原了这个事实，并在其中加入了死亡阴影和悲剧色彩，并没有追究到底应该由谁来为实尾岛事件负责，而重点展示出这一群抱着为国效忠的死囚犯，如何在历史的困局中一步步走近死亡，留待我们去思考和反省历史铸成的错误。', '朴实无华，大巧不工。对真实事件的真实的完美的呈现反而使它可以被解读的更多。政治形势的千变万化愚弄的不是当权者，而是信息不对等的民众。血腥秘密被尘封进遗忘的墓穴。永不可见天日。现在我越来越相信，现实深不可测。远比一切艺术更有想象力。', '老套而又扯淡的片子，在该共鸣的地方我微笑了，在该感动的地方我大笑了，在该流泪的地方我狂笑了。 本来只值一颗星，多给的一颗是因为最后的互相残杀，还蛮过瘾的。', '全是男人互虐的小岛，很难看。。很畸形。后面半小时除了砰砰枪响没别的。罪犯就是罪犯啊，花费三年培养成死士也不能为他们的畸形人格洗白，最后还不是上街屠杀平民？得空就去强奸岛上唯一的女性医护人员。这部真实事件改编的电影令我反胃。', '既然反抗杀了训练官就是想活，最明智的做法应该北逃，或寻个地方隐姓埋名生活下去，全副武装去青瓦台就是找死。想活又去找死，要么太天真要么一根筋。纵搭上信仰与性命也只是官僚桌上一纸文件，结尾令人唏嘘。惊讶片头曲竟是亮剑配乐出处。', '7.5分。又是一部揭露韩国伤疤的真人真事改编的电影。弃子的悲惨命运，从他们上岛的时候就已经注定了。我真的觉得奇怪，被人侵略保家勉强还能接受，怎么还会有人被忽悠着跑东跑西去当兵，去杀人，去被人杀，脑子都秀逗了吧～～', '永不磨灭的番号之“不存在的黑户”，思密达很坦诚的表达要刺杀隔壁金老板的意图，天朝很慈祥，风声、北平无战事都没有刺客', '男人群戏 音乐很约翰威廉姆斯 整体结构就是武-文-武 中间那段兴奋度不够', '所谓军队政客手中的武器 军队大部分是用来对内的 军人无条件服从命令 即使屠杀手无寸铁的百姓', '情节拖曳死了，拖到后半段以为监犯们要大发神威，刚出门就被叫了回来，接着大胖没杀成还杀教官，最后劫了辆公共汽车想要冲进总统府被重兵围死了。我能接受悲剧，不能接受从头郁闷傻逼到尾！', '看的DVD，三碟装，里面还收录了一部类似纪录片之类的玩意儿，也比较震撼。', '极虐极虐，是我很难忍受的那种。乐视视频看的，字幕翻译齐烂，好些细节没看懂，还得看影评找补m(_ _)m', 'broken country, violence broke out', '韩国影史第一部破千万观影人次的影片。从Shiri和JSA，到实尾岛再到太极旗，那几年创造票房神话的韩国电影有好多部都涉及南北问题。', '电影确实有些长，说的有些啰嗦，这也犯了韩国电影的一些通病，但结尾挺感人 这就已经知足了。', '看到一帮2B韩国人为了所谓国家利益去刺杀北韩金二胖，我就感到一阵的恶心。无论什么时候，什么地方，也不要假借国家之名行所谓高尚之义，而且这片子煽情煽得也着实生硬', '棒子的特工真次 看完才知道亮剑里的激越乐曲是出自这个电影']","['https://img2.doubanio.com/view/photo/m/public/p2265612013.jpg', 'https://img9.doubanio.com/view/photo/m/public/p671387714.jpg', 'https://img1.doubanio.com/view/photo/m/public/p2356336437.jpg', 'https://img1.doubanio.com/view/photo/m/public/p671388077.jpg', 'https://img9.doubanio.com/view/photo/m/public/p671387994.jpg']",./data2/post_video/康佑硕/实尾岛 실미도/image,"['https://img9.doubanio.com/view/photo/sqxs/public/p2165283636.jpg', 'https://img9.doubanio.com/view/photo/sqxs/public/p2207832955.jpg', 'https://img1.doubanio.com/view/photo/sqxs/public/p2207836078.jpg', 'https://img1.doubanio.com/view/photo/sqxs/public/p2165283627.jpg', 'https://img9.doubanio.com/view/photo/sqxs/public/p2207837194.jpg']",./data2/post_video/康佑硕/实尾岛 실미도/image,[],./data2/post_video/康佑硕/实尾岛 실미도/video
苔藓 이끼,https://movie.douban.com/subject/5032144/,康佑硕,郑址宇/尹太浩,"['郑在咏', '朴海日', '柳善', '许峻豪', '刘俊相']",7.1,9126,好于62%悬疑片,悬疑,韩国,韩语,2010-07-15(韩国),162分钟,1978年，自感在越战中犯下杀孽的刘木刑返回韩国后信仰天主，为洗清罪孽，刘潜心修行并组织村民集资买地以供传道之用。刑警千永德（郑在泳 饰）怀疑刘木刑实为骗子，对后者进行迫害，不久却被刘感动，两人一起带上几名罪犯，远赴荒僻之地以求救赎。25年后，千、刘等人定居之地已经发展成一井井有条的村落。刘木刑身死，刘之子刘海国（朴海日 饰）从首尔奔丧，但村中众人貌似并不欢迎刘海国，时时期待他离开。刘海国心中生疑，主张对父亲进行尸检，同时他发现原本属于父亲名下的土地和钱财已被转入千永德名下。刘海国求助检察官朴民旭协助调查，同时村中女子英智在暗中观察刘海国，村中的一些阴暗往事，在刘海国的调查下渐渐浮出水面……,"['最佳男配角(提名)', '最佳影片(提名)', '最佳导演']",[],"['https://img9.doubanio.com/view/photo/m/public/p662390605.jpg', 'https://img1.doubanio.com/view/photo/m/public/p1006779777.jpg', 'https://img2.doubanio.com/view/photo/m/public/p662389962.jpg', 'https://img1.doubanio.com/view/photo/m/public/p662389209.jpg', 'https://img2.doubanio.com/view/photo/m/public/p662389002.jpg']",./data2/post_video/康佑硕/苔藓 이끼/image,"['https://img9.doubanio.com/view/photo/sqxs/public/p662379705.jpg', 'https://img9.doubanio.com/view/photo/sqxs/public/p662384186.jpg', 'https://img1.doubanio.com/view/photo/sqxs/public/p662379947.jpg', 'https://img9.doubanio.com/view/photo/sqxs/public/p662388894.jpg', 'https://img2.doubanio.com/view/photo/sqxs/public/p662388641.jpg']",./data2/post_video/康佑硕/苔藓 이끼/image,[],./data2/post_video/康佑硕/苔藓 이끼/video
传说的拳头 전설의 주먹,https://movie.douban.com/subject/10748092/,康佑硕,张珉锡,"['黄政民', '尹宰文', '刘俊相', '李枖原', '郑雄仁']",6.9,5115,好于58%动作片,动作,韩国,韩语,2013-04-12(美国),154分钟,曾经胸怀奥运拳王梦想的林德奎（黄正民 饰），人过中年其人生几近完败，他所经营的面馆门可罗雀，与女儿的关系又紧张非常。在此关头，他半推半就参加了赏金丰厚的“格斗真人秀”。不鸣则已，一鸣惊人，林德奎接连击败强劲对手，与黑社会小混混申载硕（尹济文 饰）的对决更令现场和电脑、电视机前的观众大为惊叹。节目收视率直线攀升，林德奎不仅拥有自己的坚实拥趸，连面馆的生意也顺带好了起来。不久之后，拳台另一角走来青年时代的好哥们，日常跟在老板屁股后面点头哈腰的某企业部长李尚勋（柳俊相 饰）。生活在彼此的心头蒙下厚厚尘土，是时候用拳头击碎虚伪的面具了……本片根据韩国人气网络漫画改编。,"['金爵奖 最佳影片(提名)', '最佳影片(提名)', '最佳男配角(提名)']",[],"['https://img1.doubanio.com/view/photo/m/public/p1982514268.jpg', 'https://img2.doubanio.com/view/photo/m/public/p2735238143.jpg', 'https://img1.doubanio.com/view/photo/m/public/p2133494127.jpg', 'https://img2.doubanio.com/view/photo/m/public/p1939807711.jpg', 'https://img9.doubanio.com/view/photo/m/public/p1896512495.jpg']",./data2/post_video/康佑硕/传说的拳头 전설의 주먹/image,"['https://img2.doubanio.com/view/photo/sqxs/public/p1896588183.jpg', 'https://img1.doubanio.com/view/photo/sqxs/public/p1896555767.jpg', 'https://img1.doubanio.com/view/photo/sqxs/public/p1896555718.jpg', 'https://img2.doubanio.com/view/photo/sqxs/public/p1896584731.jpg', 'https://img1.doubanio.com/view/photo/sqxs/public/p1896570529.jpg']",./data2/post_video/康佑硕/传说的拳头 전설의 주먹/image,"['https://vt1.doubanio.com/202204302203/a734d1a9b98e9883bb25d227fff5ee40/view/movie/M/301330338.mp4', 'https://vt1.doubanio.com/202204302203/6d1ee9769fe7be349600762177170032/view/movie/M/301290153.mp4']",./data2/post_video/康佑硕/传说的拳头 전설의 주먹/video
