电影名,电影网址,导演,编剧,主演,评分,评分人数,评分额外信息,类型,制片国家/地区,语言,上映时间,时长,剧情简介,获奖情况,热门评论,海报链接,海报保存路径,剧照链接,剧照保存路径,视频链接,视频保存路径
黄海 황해,https://movie.douban.com/subject/3743114/,罗泓轸,罗泓轸,"['河正宇', '金允石', '郑满植', '李哲民', '李艾']",8.5,195494,"好于95%犯罪片,好于90%剧情片",剧情/动作/犯罪,韩国/美国/中国香港,韩语/汉语普通话,2010-12-22(韩国),157分钟(韩国),为了能让妻子去韩国打工，出租车司机久南（河正宇 Jeong-woo Ha 饰）不惜借6万块钱的巨款。妻子已经有六个月没有消息了，久南每日只能用酒精和赌博来麻醉自己的神经。一天，在债主的介绍下，久南认识了绵先生。绵先生不仅愿意帮助他偷渡到韩国寻找妻子，而且愿意为他还掉所有 的债务，条件是让他在首尔杀一个人。几经波折，久南最终渡过茫茫黄海到达首尔，然而要杀死被严密保护的对象并不那么容易，久南一边开始周密的计划，一边开始到处打听妻子的下落。妻子就像从人间消失了一样音讯全无，而并没有杀人的久南却因出现在凶案现场而成为警方通缉的疑犯。此时，由于怕买凶杀人的事情暴露，从延边赶来的绵先生也极力致久南于死地，久南几乎陷入绝望的境地……河政宇凭借此片获得第47届百想艺术大赏颁奖礼最佳男演员奖。,"['一种关注单元 一种关注大奖(提名)', '我最喜爱的男女主角 我最喜爱的男主角(提名)', '最佳影片(提名)']","['这个故事告诉我们：一定要相信老婆最终是会回国的，不要贸然出国找老婆', '绵老板威武！', '手提摄影不错，质感很好，但是故事不扎实流于表面，人物太形式化，缺乏说服力，拖沓拉杂，枝枝蔓蔓太多。罗宏镇导演真是患上画蛇添足的烂尾症了，《追击者》到妓女街边小店被杀就该嘎然而止，可他忍住不射。《黄海》到杀手的尸体和妻子骨灰被船老大丢进黄海，就该结束了，多好的长镜头，可他旧病复发。', '绝对的生猛，直接，爷们儿。大量的手摇镜头拍摄，相当带劲儿的剪辑，凌厉而不错乱的分镜，直接将一个落魄杀手的逃亡与攻伐之路，丧家犬般孤注一掷的极端心态淋漓尽致的表现出来。整个影片的基调都在无助，背叛，阴谋，谎言，暴力，癫狂的语境下进行。在如此冷峻的糙劲儿下，都是人心不古的躁动', '刀子、斧子、大骨头棒子～有枪的话，片长1小时30分足矣！', '这是要给韩国的朝鲜移民立传啊。罗宏镇的手持摄影追逐与爆血动作场面依然精彩。一对老搭档也都发挥出色，河正宇在森林里绝望的哭尤其感人。这些年韩国动作片有点老港片“尽皆过火 尽是癫狂”的劲，发起疯来不管不顾，有些情节有点扯，故事也稍有些乱，好在依然好看。', '发力过度啊，这片场是不是有个水龙头24小时供血啊，好重的口儿。。。男主角是我的菜。。。', '罗宏镇真的是下了功夫研究了，很多情节跟我了解到的现实是完全一致的，非常带劲儿的一片子', '女人是翘起地球的支点', '对养着大狗的人，你得防着，因为他杀了你可以让他的狗吃掉。', '真为金社长的那个小三死的惋惜，多好看一姑娘啊', '前半段好，后半段主题明显散了。', '罗宏镇非常会讲故事，比《追击者》更上一台阶，特别是剪辑。尔冬升和成龙，看到这样的作品，再看看你俩搞的《新宿事件》，不害臊吗？', '凌厉，灰色，冷硬，血浆，乱斗，黑幽，彪悍大叔，苦逼男，大饼脸，破碎的爱情绝望的心。。。韩片类型元素基本有齐了，但除去视觉刺激，口味还是偏淡。另外剧本很有意思，一点一点，后来都不一定能绕明白，但又明显不够扎实。不管怎样，确实好看。', '一堆棒子警察抓不住一个陈道明', '想起曾在711一起上班的朋友也是延吉的朝鲜族，家人都在韩国工作，自己打两份工赚学费生活费，三年不回国，中韩日三国语言都说得溜，温柔的时候很温柔，凶悍起来超凶悍，有强烈的的族群意识，但不论去到哪里都永远像个异乡人', '一段长廊戏有老男孩的身影啊、结局则是无人生还。年度最佳候选啊。', '穷途末路+困兽之斗', '一部基本靠动作推动剧情的电影，动作场面很耐看，尤其是追车戏也是下足了本钱。虽说影片并不拖沓，但如果片长压缩在一百二十分钟内会更好。感慨朝鲜族人真是命硬真是铁血彪悍啊……最后那一幕实在是世事弄人啊。★★★☆', '比他的上一个片子宏大、曲折、精致、刺激。上半部分男主人公的绝望使影片超越了很多“警匪片”。', '我们穷人反正是烂命一条，你绵正鹤放着穿貂吃肉的好日子不过是图啥', '这位绵正鹤老师就差一个“武林至尊”的称号了。另外间歇性忽略逻辑确实是罗宏镇的问题所在，用工作名片买凶是嫌命长吗？', '男人寻找妻子的拖沓剧情打乱了影片整体的节奏，故事的结尾也使得真正的男一成了浮云。无语的是，暴力都到这个级别了还那么克制，竟然连高潮时刻棉大叔一人砍杀多人的戏份都省略掉了，时间关系吗？倒是影片的化妆很给力，凡是见血都画那么肮脏暴力的妆容。故事虽凌乱，剧情张力还是相当刺激的。★★★☆', '不死小强穿越黄海寻妻杀人历险记。', '那日站台你我秋风之别，今时黄海我们寒水之悲。花甲渔夫好奇地望着眼前的男人，左手骨灰右手照片，人却酣睡得没了声息。楼梯间丢了拇指的金教授，停车场念念有词的金会长，面包车失却气力的绵先生，都是把疯狗掘出来煮着吃的疯人。只有我卷进没有赢家的寻仇，梦见她下了车，自己却在他乡成了丧家之狗。', '韩国导演拍中国朝鲜族，商业娱乐版的“血与骨”，飚血和大骨头棒。', '给力！', '残忍酷烈，汗毛炸起，好黑爆片 ！！', '狗急跳墙，红颜祸水啊', '我们应该为长达两个半小时的此片发出由衷的赞叹。应该注意到此片中对于狗的隐喻。赞绵大叔。', '太血腥，姑娘们就算了，前面还不错，不过一百五十分钟也太长了。拍到后面导演就收不住了，韩国片那种总努着劲，见血就没命，失去控制的毛病就又出来了。狂泼血浆啊……', '暴烈。分段式结构略有不适，感觉有些刻意了。', '一开始那几个讲国语的太蹩脚了让人很出戏，不过斧头叔真是太给力了，如果有枪有车那么影片前半段可以缩减大半。。最后的杀人动机有些说服力不足，但总归是很爽很带感的，难民模式到超人模式到杀死比尔模式最后回到难民模式⋯⋯“这就是不相信老婆的下场”', '一个个身体真好', '好硬的命', '血肉横飞，斧头匕首骨头的沉闷入肉声，够血腥够阴郁，近年韩国重口味片层出不穷，尺度之大颇出意外，简直有渐成系列的趋势；三方角力好看，警察一线多余；狠中狠，内外斗，以狗喻世，绝望到麻木，赤脚的不怕穿鞋的；前半部各线索拧拢不错，后半部血浆飙得癫狂。', '竟然是FILM-NOIR的路数', '片色调冷峻，就像冷酷的命运一样对无奈走上这条路的久南毫无怜悯。逃亡就像一场叫不醒的噩梦一样。他也是我见过的准备得最为潦草的杀手，武器都是临时凑的，当然这丝毫不妨碍这部影片的生猛。节奏非常快，剧情相当复杂，人物关系千丝万缕，却没有单单沉浸在讲故事中，各种杀杀杀带着一股砍瓜切菜的爽劲', '罗老师真爱拍追跑打逗啊。。。', '好看，港片气特足。昔有省港旗兵，今有黄海斧手，都是我社会主义输出体现制度优越的狂暴战神。金允石特别好，特别对，浑身都是绿林气。不过，是不是因为这部男主挂开太大，才导致哭声里的男主无挂可用…最喜欢开头借男主之口讲的狂犬故事，和狗场里的镜头。本来想打四星，但最后各方行为驱动力都落点在女人身上，我就不是太高兴了，不打星了。', '依旧是《追击者》的老班底，难怪也被命名为《追击者2》。虽然故事背景换成了延边＋首尔，但依旧带有浓重的罗宏镇个人风格。全部都是冷兵器，尖刀、斧头，甚至还有大棒骨，都成了杀人的工具。本片我觉得最出彩的反而是金允石，没见过一个黑帮老大这么亲力亲为的，而且战斗力爆棚！结尾的绝望，好真实。', '河正宇主演，必出精品！题材限制，天朝是绝对拍不出来的！', '总体比《追击者》好，因为这部更“拙”。开篇和结尾都多少有点问题，罗宏镇导演要是能再收着点会更好，尤其结尾太啰嗦了……不过中间真是火力全开，大杀四方呀，各种线索冲突让人应接不暇，一路黑到底。天朝黑帮在那边吃肉啃骨头一段戏有种莫名的恐怖和荒谬感。真喜欢有些韩国片那种混不吝的冷硬范儿。', '表面的残忍和血腥早就被融合到了这部精彩电影的骨髓里，这是一部能让人目不转睛的现代黑色犯罪电影，它优秀的节奏感像一块吸住了观众的磁铁，让人赞赏。谋杀、火拼、撞车、血浆、逃亡，《黄海》对各种犯罪元素进行了有序而合适的调和，毫不拖沓，同时又完成了虚无主义式的简练表达。', '比《追击者》好了太多了，不是一点半点，格局起来了，叙事的节奏更好，很多游刃有余不紧不慢的细节尤其看出来作为商业大导该有的气魄。当然小瑕疵还是很明显的，故事不够精致是最大的问题，人物的行为、关系、心理都应该更好。', '延吉斗狗市场，麻将桌上骂高丽棒子，从大连偷渡到韩国。为什么所有的苦主都姓金！为什么所有的女主都长一个样！为什么使用斧子血条就经久不衰！为什么！！！', '这部伟大电影的缺陷在于追逐和打斗拍得太有违常理了，而另一个问题是追逐和打斗占据了全片的大部分。', '网友评价“韩国杜琪峰导韩国陈道明和韩国洪金宝”。看前2小时觉得罗泓轸真该入戛纳竞赛，看后30分钟觉得别来戛纳，去柏林吧。故事有没说好的地方，主角没活路的时候几个看不清楚的特写快剪就化险为夷，但仍不妨碍罗泓轸值得一流天才商业作者的评价。', '这片里的女性角色不是在偷情就是在去偷情的路上，剩下的都死了。真的就是底层男屌丝对女性的全部想象，从这个意义上说，写实。', '虽然后半段剧情有点儿拍飞了，但影像风格实在是气势非凡，以秒计的漫画式剪辑，每场戏都紧绷到爆炸。看似角力，实则宿命。']","['https://img1.doubanio.com/view/photo/m/public/p1075586949.jpg', 'https://img1.doubanio.com/view/photo/m/public/p2173911287.jpg', 'https://img9.doubanio.com/view/photo/m/public/p1807731135.jpg', 'https://img2.doubanio.com/view/photo/m/public/p1567119881.jpg', 'https://img1.doubanio.com/view/photo/m/public/p1176107508.jpg']",./data2/post_video/罗泓轸/黄海 황해/image,"['https://img1.doubanio.com/view/photo/sqxs/public/p1724106699.jpg', 'https://img1.doubanio.com/view/photo/sqxs/public/p727751988.jpg', 'https://img1.doubanio.com/view/photo/sqxs/public/p1560753777.jpg', 'https://img9.doubanio.com/view/photo/sqxs/public/p629939766.jpg', 'https://img2.doubanio.com/view/photo/sqxs/public/p941495511.jpg']",./data2/post_video/罗泓轸/黄海 황해/image,"['https://vt1.doubanio.com/202204282336/e1a6d1735026f842539bca81962da6a7/view/movie/M/301020917-1.mp4', 'https://vt1.doubanio.com/202204282336/c9e9c41c1716cddb15168bb4462246a6/view/movie/M/301020340-1.mp4']",./data2/post_video/罗泓轸/黄海 황해/video
哭声 곡성,https://movie.douban.com/subject/25817534/,罗泓轸,罗泓轸,"['郭度沅', '黄政民', '千禹熙', '国村隼', '金基天']",7.3,124967,"好于70%悬疑片,好于90%恐怖片",剧情/悬疑/恐怖,韩国,韩语/日语,2016-05-11(韩国),156分钟,在韩国某个偏远的山村，虽然这里生活并不富足，但长久以来安宁无忧，人们仿佛不知危险的逼近。直到某晚，村中突发杀人事件，彻底打破了这里的宁静。在村里担任警察的钟九（郭度沅 饰）与同侪迅速赶往现场调查，他初步推断这是一起恶性杀人事件，只不过当地人私下猜测，认为那个不知何时出现在村边树林的日本人（国村隼 饰）有最大嫌疑。这个日本人可能会某种巫术，他通过妖邪的手段将人诅咒之死。在此之后，接二连三离奇非常却又有着共通之处的死亡事件接连发生，甚至连钟九的女儿也被置身危险之中。万般无奈之下，钟九只得求助巫师（黄正民 饰），以禳解降临在村人和女儿头上的可怕诅咒……,"['最佳影片(提名)', '最佳电影(提名)', '电影类 最佳影片']","['《聂隐娘》之后最好的亚洲电影。', '我都看傻了....悬疑，宗教，驱魔，丧尸，伦理，恐怖，一个又一个反转......', '哭声的牛逼之处在于，它打破了观众对于自己上帝视角的固有定位，它引导你放空，引导你抓耳挠腮，直至完全缴械投降。这是一种体验，心理落差上的，身体感官上的，这种探不明真相的焦虑，远比解密真相更让人着迷。你以为凡事都有真相吗？事实上，你相信什么，便看见什么。你什么都不相信，便什么都看不到', '第一遍吓到叫出声，被复杂的人物和接连不断反转绕晕，心想着这什么鬼，结果真的出来鬼，感觉智商被碾压，好想给三分。看过导演演员专访后再去看第二遍，就有完全不同的体验，能发现更多的包袱和细节，也有心情关注画面美术道具配乐，想给四星半，少半星是因为我依旧不相信这些怪力乱神和导演的世界观。', '故弄玄虚之作，纯粹为了悬疑而悬疑，阴郁诡谲氛围一流。', '不知道怎么打分，本以为是探案的电影，结果各种神神鬼鬼都来了。有病了不去医院在家跳大神，死人了没人查案满村子乱窜，作为一个有科学世界观的现代人，我看得挺痛苦的。狼人和神牌斗得你死我活，抽了平民牌的玩得一脸懵逼。', '昨天挤时间熬夜看的夜场，看完后觉着真心没必要这大晚上的跟自己较这劲儿。不值我拖着疲劳一天的身体，在影院两个多小时。影评既然比黄海还高，真心无语。尤其是日本老头前后的表达，开始特阴险然后各种虚弱可怜，最后依然还是个妖孽。最起码表达要一致吧，又不是骗小孩儿。日本老头太败笔了。', '妈妈的，太邪了，又邪又带劲', '韩国恐怖片的通病，装的高深莫测的，故事都讲不清楚。', '…经不起推敲的延边农村魔幻题材…', '又臭又长，傻不拉唧。鬼是入侵者，孤军奋战何惧，还有内鬼合伙，内忧外患才是真致命。那一天，我们各怀心事哭出了声，最终也被大雨声淹没。', '悬疑片中你最灵异，灵异片中你最悬疑。翻手为云覆手雨，任性反转爱谁谁。导演说：我开心就好，你们随意。', '看了两个多小时，导演要表达的并没有表达好，各种疑问各种bug，没那么好，三星给气氛营造', '原以为是部反应人性阴暗面讲连环杀人案的片子，没想到怪力乱神，真特么有鬼！各种反转，一脸懵逼。前半感觉还是太长，逻辑上略为混乱，但是故事剪辑是亮点，金鱼草&粉色发卡的细节铺垫处理得也不错，跳大神斗法的场景印象深刻。这片子吧还真带着股邪气！大概，每个人都愿意相信自己所相信的吧。', '标准韩式商业片+禁闭岛的手法，利用叙事角度的差异去营造悬疑感的老套技巧显得有些底气不足。整体结构冗长节奏拖沓故弄玄虚用力过猛，戏剧冲突和情感张力平弱，逻辑牵强人物弱智狗血 ，表演也中规中矩倒是矫情的很韩国。失望，当个二流商业神怪片看看还行，以罗宏镇的水准来说，有点玩脱了。', '太邪恶了，邪，邪斗邪，邪完再邪尼玛。很血腥，也很黑暗，以及，很邪恶。悬念十足的恐怖片，罗泓轸仍然保持水准。故事很抓人，也很好看，就是太血腥太邪恶了。跳大神那些东西太帅了，特别特别土法超现实，东方魔幻的感觉，也是我最爱的段落。', '能用各种类型元素，把一个乡土文化里长出来的东西搞成大片，这是韩国电影工业的高度。', '浪费时间', '无逻辑的故弄玄虚，忽悠观众如同偏远村落迷信的村民。鬼力神怪+蘑菇有毒+僵尸 各类元素大杂烩。', '？？？看完一脸懵逼……', '气势磅礴', '我就不该对这些韩国电影抱有希望 还我两个半小时', '视听好，演员棒，节奏舒服，被剧本拖了一吨后腿的电影。', '无休无止的哭嚎让人难以忍受，剧情较拖沓，反而影响整体氛围；罗泓轸向来极具野心，但各类型元素过于混搭，有点消化不良。', '六年磨一剑罗氏风格凌冽依旧，水准直逼杀人回忆，神秘事件引发黑色漩涡韩式黑色犯罪片重新编码，但不是想象中追击者黄海那样现实惊悚犯罪片，而是一部怪力乱神的恐怖片。鬼魂、恶魔、妖怪、僵尸；萨满、巫师、道士；传说、附身、驱魔；血浆、暴力、车震，反转再反转！就像放了一堆鱼钩就看你咬哪一个！', '姜子牙大战申公豹的即视感，拜托给点逻辑，现代社会讲怪力乱神，东方的鬼，西方的僵尸，拍恐怖片也要讲点儿基本法嘛。', '终于看了，这部罕见的因为名而字被我记挂了好几年的韩国片。一直以为是当代韩国邪教的纪实文学，结果不是，竟然是玩真的，还玩得特别飞，连丧尸都一并带上了。宗教、仪式、萨满、政治暗喻、地缘创伤，都是我最喜欢的食材，烧在一起却并没有让人激动到颤栗的味道，有点可惜，大概是烹饪方式和调味出了问题。韩国影视对题材噱头，感官以及浅层情绪刺激的过度追求，确实会限制他们在很多主题上更进一步探索的可能性。看鬼客时我期待的旧神和新鬼的故事，倒是在这里得到了满足。白衣女孩的身份，看友邻评论推测“因为没有信徒而被迫游荡的地神”，这个说法深得我心。想起小时候那些在路边的小神龛，随着扩路和修房，一个一个消失，他们大约也在山林里如无根之萍般飘荡吧。', '可能自己不太喜欢看这类型的电影吧（内心是:什么玩儿意！！！垃圾电影！！！还我时间！！！！评分这么高！！！老子都不敢快进，生怕那些细节没看懂！！！！！！！！）', '比黑暗更绝望 比邪恶更无情 韩国拍出了自己的万能钥匙。观感大致如下：“哎哟卧槽，哈哈哈，哈哈哈跳大神哈哈哈，卧槽，卧槽？哎哟卧槽……天。”', '最讨厌的这种没逻辑的电影，讲真是因为导演编剧智商不足以编排出一部逻辑优秀让人叹为观止的悬疑电影，所以只能故布疑阵东拼西凑，斩断所有可以拿来拼凑情节因果关系的内容，然后在发布会上瞎BB两句不同观众会有不同想法，我自己也不知道自己意图（没错，你自己也不知道自己拍的什么鬼）负分滚粗！', '讲得什么鬼。这可能是我打过的第一部一星电影。看完整个气炸', '韩国惊悚电影那点尿性，依旧是狗改不了吃屎，。 电影里的人有时候胆小如鼠，碰到点小事就慌，看到只拴住的狗都能被吓得全身发抖，语无伦次，瘫倒在地上…有时候忽然爆发，冲动不带脑子，砸东西又砍人的……就不能像个正常人一样思考，然后带着理智处理事情么？ 垃圾电影，没看的不用看了。', '让我意外的是罗宏镇用一部电影阐述了两种超自然形式的存在：邪灵（恶魔）和鬼（灵魂），电影较为出色的地方是延续了导演一贯的原生风格，无多余的艺术加工，使得本片更具真实感，但节奏、人物塑造上仍欠缺力度，最后的反转堪称本片最大的BUG，与前面的剧情发生冲突，以至于无法自圆其说。★★★', '不知道在讲个鬼 浪费时间', 'meh', '不喜欢不能自圆其说的电影', '花了将近三个小时，看完据说是今年口碑最好的韩国电影《哭声》，微博上说口碑炸裂，炸你大爷的裂，导演在《黄海》积累的粉丝估计会被这部电影败光的！', '这种片，你说它好，就是剧情充满欺骗性；你说它不好，就是逻辑狗屁不通。我属于后者。', '罗宏镇牛逼！！！《哭声》牛逼！！！前几天丢的命全续回来了！！！', '4 韩国电影已经把谋杀悬疑破案片拍成类型，却还能在此基础上把跳大神驱魔和恶灵斗法发扬光大，真是让人感叹这原本是港片拿手好戏的混搭，已然被他人学去。中段斗法和结尾选择两段平行剪辑夺人心魄般的精彩，其余部分也几无尿点。唯一缺点大概就是元素和类型杂糅的太多，故事捋的不够直。', '想做类型反转，又要解构韩国现代史，有点被野心和预期拖垮的感觉。 与前两部相比， 缺少叙事形成的强压迫感。片中最强大的场面，当属黄政民和国村隼的隔空斗法，有这段垫底，感觉跳大神肯定会被韩国拿去申请世遗了。', '唯一能看的大概就是国村隼老师的咕噜造型了', '2.5 故弄玄虚不一定为恐怖片加分', '我好像看懂了、又好像没有看懂、明明结局了、但没有交代的太多，但故事的确又讲完了、哈哈哈、把握人心上、做的很好、老司机也中招', '实话 我个人觉得一般', '用拍社会片的手法处理一个惊悚片，来表达一个导演一再跟观众解释，但电影里却一点也没表现出来的主题。看懂的朋友们谁告诉我受害者为什么成为受害者？', '全体警察智商为负，全片吵闹尖叫，男主简直是懦弱、愚蠢、胆小、糊涂、无能的一切集中，只会大喊大叫。关键全皮还恶心得要死，太恶心了真的', '看了这部之后只想把韩剧和韩国跟警察有关的电影都在我生活中封杀掉。', '小警察地狱遭审判，救父心切，妖女斗佛道，基督难助。我觉得可以跟《热海的搜查官》、《双峰》、《迷失》、《毛骨悚然》归到一个豆列中去了……按照我的理解，这整个故事的舞台是一个死后世界，至少是生与死之间的某个所在，信仰佛教道教的东方宗教，没问题，但你一个东方人信基督，那就要接受审判了。', '这个韩国导演能力很强，多年前他的学生短片的浓重视觉色彩和奇异的想象力就震惊了北电国际学生影展的大放映厅，继《追击者》后又拿出了这部奇异的片子。不能给满分在于其立意过于隐晦了。']","['https://img2.doubanio.com/view/photo/m/public/p2339592703.jpg', 'https://img2.doubanio.com/view/photo/m/public/p2358103691.jpg', 'https://img1.doubanio.com/view/photo/m/public/p2604704758.jpg', 'https://img1.doubanio.com/view/photo/m/public/p2427554229.jpg', 'https://img9.doubanio.com/view/photo/m/public/p2594508225.jpg']",./data2/post_video/罗泓轸/哭声 곡성/image,"['https://img9.doubanio.com/view/photo/sqxs/public/p2356144724.jpg', 'https://img1.doubanio.com/view/photo/sqxs/public/p2331463639.jpg', 'https://img2.doubanio.com/view/photo/sqxs/public/p2356144581.jpg', 'https://img2.doubanio.com/view/photo/sqxs/public/p2400570572.jpg', 'https://img1.doubanio.com/view/photo/sqxs/public/p2356144738.jpg']",./data2/post_video/罗泓轸/哭声 곡성/image,"['https://vt1.doubanio.com/202204282338/65f634de0f3441bc364e142f68966a99/view/movie/M/302050935.mp4', 'https://vt1.doubanio.com/202204282338/f70e75061d8e7ffbd5ba18586775f23d/view/movie/M/302000940.mp4', 'https://vt1.doubanio.com/202204282339/11ce77f4f21074068857b9824d3acc92/view/movie/M/301970558.mp4', 'https://vt1.doubanio.com/202204282339/55768b9fac60d117ce707c380999fd2d/view/movie/M/301940546.mp4', 'https://vt1.doubanio.com/202204282340/c25dae7aa5a331741288cb1f0a4d7a8a/view/movie/M/301960764.mp4']",./data2/post_video/罗泓轸/哭声 곡성/video
