电影名,电影网址,导演,编剧,主演,评分,评分人数,评分额外信息,类型,制片国家/地区,语言,上映时间,时长,剧情简介,获奖情况,热门评论,海报链接,海报保存路径,剧照链接,剧照保存路径,视频链接,视频保存路径
孙悟空大战盘丝洞,https://movie.douban.com/subject/35051282/,王晶,王晶,"['陈浩民', '罗家英', '林子聪', '火星', '云千千']",2.8,2071,"好于0%奇幻片,好于0%喜剧片",喜剧/动作/奇幻/冒险,中国大陆,汉语普通话,2020-05-22(中国大陆),85分钟,唐僧（罗家英 饰）、孙悟空（陈浩民 饰）、朱八戒（林子聪 饰）、沙僧（火星 饰）师徒四人行至盘丝山，偶遇被捕兽夹夹伤的蜘蛛精小七（云千千 饰）并将其送至家中。孙悟空火眼金睛，见小七的母亲及众仆人是妖精所变遂下手除妖，但唐僧误以为悟空滥杀无辜，师徒二人就此决裂。没有孙悟空保护的唐僧和悟净被众蜘蛛精抓至盘丝洞，幸得本性善良的蜘蛛精小七所救，不料危后突然出现，大战一触即发。危急时刻孙悟空赶来加入战斗，众人合力压制住了危后。师徒四人坚定不移地继续踏上取经之路……,['最令人失望流媒体影片'],"['这圈钱过度了吧，剧情什么玩意，白骨精的剧情搬到盘丝洞，你们就粗制滥造吧，这几年陈浩民也是烂片王，再一回想他还真没拍过好片子。', '孙悟空三打盘丝洞。恰烂钱，各种挪用。', '王晶快别再拍了，弄几个女的规则一下就胡演，垃圾中的垃圾', '1.5，罗家英都一把年纪了还要出来演唐僧，也挺不容易的。差不多正常网大水平，制作及格，但是，既然要花钱捧小姑娘就多给人家点镜头，老怼着拍林子聪有啥好看的。', '3分，看跟谁比吧，要是比较少看网大的话，这片给任何低分都正常。但像我最近看这么多网大，横向比较的话，这部从制作到阵容到投资，其实还是强过不少同类奇幻网大的，也只能放在网大里面比。这个故事确实是太无聊了，什么年代了，怎么还要做这种毫无新意，剧情一如既往老套的除妖故事，真是一点新鲜玩意都没有。连所谓的深度，也还是那些人有恶人，妖也有好妖这种老套的设定，太无趣了。', '儿童剧设置的西游故事大杂烩。蜘蛛精造型集结了巩俐的白骨精、西游伏妖篇王丽坤的戚秦氏以及大话西游蓝洁瑛的春三十娘…PS:蜘蛛精们打斗时分明是螳螂精…奇奇怪怪的剧情并无亮点，想问问王晶：这是为捧晶女郎的吧？7位女蜘蛛精的镜头还没猪八戒多是什么意思？', '太垃圾了，不忍直视！', '人物一个比一个老，配音听起来违和感十足', '人物脸谱化，缺少性格塑造，故事无趣老套，演员业余。', '有的人有钱拍烂片，有的人却没钱拍电影。', '阵容没错 但就是差了太多味道 还是认真折腾倚天屠龙记吧', '还以为王晶加陈浩民这种组合能成功刷新网大下限呢，失望啊，足足能打一星半', '现在罗家英和陈浩民是什么片子都拍了吗', '廉价得连网大都比不过！', '老爸非要看，太烂了。', '明显输给网大奇门遁甲了，还玩儿？', '罗家英塑造的经典唐僧形象基本上是废了，林子聪也是破罐子破摔。', '竟然没人打五星？这电影简直旷古绝今，惊世骇俗的神作啊！！！', '我真不相信这是王晶导的，第一次连十分钟都看不下的王晶电影，太牛逼了', '分不清楚盘丝洞的蜘蛛精和白骨洞的白骨精了，人物、故事统统混淆，是人性的扭曲还是刻意的浮夸。', '女妖好看，其他的可以忽略了', '盘丝洞？白骨精？蜘蛛精？什么鬼', '蜘蛛精讲话不扭秧歌的话可以多给一星，陈浩民近些年成了网大专业户，王晶不是缺钱挂个名就是真的正常水平。', '臭猴子。', '盘丝洞啊，这么多美女你就拍出这玩意？？？', '可能演员也觉得太烂了，所以没一个认真演的。', '直接将白骨精的剧情套到蜘蛛精里面，孙悟空战斗力真是不行，全剧猪八戒剧情太多了，感觉像主角，最后唐僧竟然还能出现辅助技能，真是笑了。', '已经分不清大战盘丝洞和三打白骨精', '马犬比较可爱！', '求求王导不要再在好看的蛋糕里面包屎了，谢谢!', '持续消费《西游记》的败笔，也有可能是王胖子出出块垒怨气的发泄渠道。你周星星拍得，我王晶晶为何拍不得？BUT，为什么造型道具要往一处扎堆呢？把白骨精气质和蜘蛛精合并，是不是也回应了大话西游的水帘洞改盘丝洞？用一个叔公附体来解释八戒的好色，也真是煞费苦心。高小姐尾行取经团队，打入敌人内部奋力救情郎，真是感天动地为颜所困呐。玉面八戒演员表连名字都不给，也真是酱油了。年迈的三藏收个过继的猴头，你管这叫情怀？看着一群把身家财富都堆在脸上的女妖，打斗中以为喷出的都是硅胶和玻尿酸，王导你的审美观去哪儿了？', '孙悟空盘丝洞三打白骨精', '王晶是钱太多拍电影彻底放飞自我纯玩票了吗？', '低眉菩萨，也会变成怒目金刚，大蜘蛛精居然需要唐僧佛光金身，秒杀。还要猴子三兄弟干什么？道具是真的差，低龄版的动画片？', '哈哈实在没有存在的意义 另外影视界的配音演员这么紧缺了吗？这都是啥啊', '看标题就肯定是烂片！没有意外', '侮辱西游记https://www.bilibili.com/video/BV18g4y1q79S', '《盘丝洞》+《三打白骨精》+《聂小倩》，特效在网大里面还算好了，与其花几分钟孙悟空大战打不明白，还不如拍个香艳版，剧情真是烂到平庸，谁能想最强的居然是释放一次性技能的唐僧呢。。', '每次这种奇幻片妖怪的肢体动作真的让人尬到飞起，太做作了。 唐僧长成那样，那些妖精怎么下得去口，虽然应该是为了制造喜剧效果但是并没有效果。说是喜剧，但并没有喜剧的感觉。总结就是不好看，剧情尴尬！', '王晶又缺钱了？', '3- 给王导个面子， 这部网络电影及格了。', '真系无眼睇', '孙悟空真的从耳朵里掏出一根棍子，还是黑色的，然后说了一句：“你要痒死我啊”。唉，有点妖怪神仙的感觉没有啊，有点神话气息没有啊。导演还是拿自己的老一套来套在神话故事上。', '看了最后的演职员表，才发现沙僧是火星饰演的；多年没露面，完全不认得了。 太保+火星两个经典搭档，今年都有了消息。', '大战蜘蛛精还是白骨精啊？刚开始孙悟空身边出现的那个小妖怪化妆水平甚至不如学校的周年庆，我得妈。金蝉子都成老梆子了，这都是什么垃圾。。。', '看完“唐唐说电影”的剧透来的，下面附上链接: https://b23.tv/w6bwCK。', '干嘛呢', '叫盘丝洞但是我感觉再看三打白骨精 孙悟空打个蜘蛛精居然没打过……', '啧啧啧。。。粤语版很亲切。拍的比其他的网大水准高了一丢丢。但还是烂。。。', '我也是佩服我自己 啥烂片都看 都能看完 倒真是不耽误我看手机 故事无聊 演技浮夸 特想知道王晶到底怎么想的 陈浩民怎么想的']","['https://img9.doubanio.com/view/photo/m/public/p2604982886.webp', 'https://img1.doubanio.com/view/photo/m/public/p2600982317.webp', 'https://img9.doubanio.com/view/photo/m/public/p2671268385.webp', 'https://img1.doubanio.com/view/photo/m/public/p2602396928.webp', 'https://img9.doubanio.com/view/photo/m/public/p2606296015.webp']",./data/post_video/王晶/孙悟空大战盘丝洞/image,"['https://img1.doubanio.com/view/photo/sqxs/public/p2600982569.webp', 'https://img9.doubanio.com/view/photo/sqxs/public/p2607752486.webp', 'https://img9.doubanio.com/view/photo/sqxs/public/p2604478494.webp', 'https://img1.doubanio.com/view/photo/sqxs/public/p2607752567.webp', 'https://img2.doubanio.com/view/photo/sqxs/public/p2606759212.webp']",./data/post_video/王晶/孙悟空大战盘丝洞/image,"['https://vt1.doubanio.com/202204231005/2d43c53ce8b97998fa58bdafce7e98f3/view/movie/M/402610724.mp4', 'https://vt1.doubanio.com/202204231005/3c0858cf3a54a2a757b17d822d4ee67f/view/movie/M/402610723.mp4']",./data/post_video/王晶/孙悟空大战盘丝洞/video
倚天屠龙记之九阳神功,https://movie.douban.com/subject/27173227/,王晶,王晶,"['甄子丹', '古天乐', '林峯', '文咏珊', '云千千']",3.5,26683,"好于3%武侠片,好于2%动作片",动作/武侠/古装,中国香港/中国大陆,汉语普通话/粤语,2022-01-31(中国大陆网络),114分钟,讲述了武当派张翠山之子张无忌无意中卷入屠龙刀而起的江湖纷争之中，因缘际会练就一身盖世武功，主要是明教和中原武林之争及起义军和腐朽朝廷之间的对抗。,INF,"['包工头王晶带领中老年港星的一次集体再就业。', '6块钱见证下香港电影的衰落', '王晶的品味捉急啊，现在搭的都是邱意浓、云千千这种整容脸之流？当年可是邱淑贞、张敏、黎姿啊！原装的文咏珊明显更适合周芷诺。', '王晶拍这电影其实用心良苦，别的不说，起码给我省下一顿年夜饭，一点胃口都没了。', '全靠老戏骨硬撑，新人都太尬了，一副得了病似的，另外甄子丹真的不适合演张三丰，真怕他来一句我能打十个。', '翻拍毫无亮点，武术指导很明显的看出是甄家班的风格，但仅限于拳脚部分，一到使用武器或者比拼内力就严重拉跨，完全失去了香港武术电影行云流水的特色，剧情部分更是少了老版快节奏的风格，拍的像一部电视剧。演员部分我其实没太多意见，也不是很喜欢一些喷子动不动整容脸了年纪大之类的，唯独想说的是文咏珊不管是造型还是装扮都是一副温柔邻家大姐姐的模样，哪里有赵敏那种刁蛮机灵的形象。情怀这种东西也就我们这些老东西愿意买单了，如果不是越生活越苦逼，影视剧越来越垃圾，谁愿意天天怀旧，天天去为情怀买单呢，跟王导以及一干演员都没仇没怨，大过年的谁也不愿意发牢骚。', '只有赵敏在点子上。', '太可怕了', '看了几分钟，不吐不快：当今武林，一个能打的都没有。 … 辣鸡，张无忌他爹是自杀，这样改，张真人他老人家面子往哪搁… 正派不是去围剿魔教光明顶，只是去武当同行那儿讨个说法。又不是对魔教必须赶尽杀绝。张翠山在武当山被人杀了，当着所有人的面，包括张三丰？这种逻辑上近乎弱智的改编如今层出不穷，已经无力吐槽。现在的电影就是浮在表面，根本不抠剧本，不揣摩 作者本意。——金庸先生当年书中会这样那样写一定是有原因的… 江湖不是打打杀杀是人情世故。金庸武侠也不是打打杀杀，是有很多很细腻很真实的人性在里面的，自作聪明的改编只会令人作呕…', '还可以，虽然看老版本剧情已经忘记的差不多了，这部看下去很精彩，周芷若好看，小丫头也好看', '3.0分。知道看这种片子为什么要花6块钱吗？你买的不是片子，而是弹幕，不然像我这种不甘心给烂片送钱的，下了个10G的盗版看，全无乐趣不说，还因为画质过于清晰，遭受了加倍的伤害。', '这些网红脸都是什么玩意，峨眉医院？', '这几日生病卧床，精神不振，原以为啥也不想干，却又又又把《倚天屠龙记》小说重看了一遍。王大导演这部网络大电影，真是把我看笑了。这版魔改的离谱，张无忌和父母从冰火岛返回大陆的岁数不对也就罢了，后面张翠山和灭绝一番恶斗身死，死前让殷素素和张无忌好好活着看得我莫名其妙，王大导演又安排玄冥二老上线给两人一人一掌，我...？最最离谱的是，张三丰说他的《楞伽经》里有九阳真经，让张无忌自己学，张无忌拿着书一溜烟跑路到冰火岛，在盲人谢逊的指导下一练就练了16年，当真把我整笑了，咋不说是盲文版的经书呢？这时张无忌31岁了，还想着返回大陆去报仇。一到大陆就认识了小昭、赵敏、周芷若，然后稀里糊涂的打了一通上了光明顶，光明顶上就杨逍、殷天正和韦一笑三个人，五散人连个影子都妹有！王大导演整的活，我不能再上当了。', '春节档提前开始了……', '至少不是慢镜头', '赵敏：这位少年英雄… 张无忌：我79年的', '對文詠珊早已毫無興趣，唯有梁琤依舊亮眼。', '1、把戏都放在一个人身上，思路是对的，详略合适，叙事节奏加快，王晶是厉害的！2、早期的香港剧组活跳，有烟火气，有生机，人人机灵，各个戏精，而现在一个个板板正正，战战兢兢，戏还没出来就憋死在半路上了。3、人之道损不足以丰有余啊！', '魔改就算了，四十多岁的张无忌也是人间奇才...', '太神奇了，一部原本应该是奔着院线去的电影拍得和网大毫无二致，全方位的糊弄和塑料，剧本的无聊和流水账就不说了，甚至有很多弱智的电影手法和《逐梦演艺圈》都有得一拼（比如开头簪子旁边打出字幕），这年头也真的只有王晶有这种号召力，召集全明星的阵容出演瞎JB拍的烂片，而饰演周芷若的邱意浓和饰演小昭云千千真的是过于吓人了，很怕她们用下巴怼死观众。', '导演毫无诚意，演员毫无演技，剧情毫无逻辑，倚天屠龙记之三无烂片。', '倚天屠龙这个IP，如果说1993魔教教主是魔改的始祖，那么2022版就是对魔改的翻拍。既然都是对魔改的翻拍了，咱们也没有必要说什么毁原著之类的指责，直接从路人的角度来看这部失败在哪: 1.选角失败比如张无忌周芷若小昭，而文永珊不适合赵敏，赵敏选角天花板是黎姿和张敏，赵敏是先看男装再看女装，没有指挥千军万马的英气，那就是失败。林峰气质不适合演张无忌，更适合演宋青书。 2.1993版人家也是魔改，但是人家可以做到嬉笑怒骂，皆成文章，讽刺段子信手拈来，2022版请问您的魔改亮点在哪里？网红整容脸还是急着去投胎的故事？ 这么说吧，当年群众怀念1993李连杰版，并不是因为魔改的好，而是邱淑贞，黎姿，张敏等老牌戏骨们在适合她们的年龄阶段接了一部适合她们身份的角色。', '恕我直言 古天乐的灵气都已经在一场场烂片中磨没了 现在感觉他是个没有灵魂的演员 什么角色都是这个调调。文咏珊挺好看的 但这个造型太糟心 那个小昭人工脸太严重了。至于你说剧情 那就没什么好聊的了。', '唯一长的像女人的就是那个赵敏的手下了，就是说“我主人出去了……”那个女的。除此之外，都可以让人患上脸盲症。', '基本上把93版《魔教教主》翻拍了。当年这部最大的优点就是节奏，个人很喜欢，可惜了，王晶把这唯一的亮点都给拍没了。赵敏一角什么玩意儿，哪有郡主的样，灭绝师太看上去像个数学老师。造型方面更是灾难，男性基本上金钱豹发型，女性都是清一色塑料质感。布景、道具没一样走心的，三十年了，审美下滑到如此地步。还有续，说好的续集没想到是这般成色，浪费了热情。王晶连几十年前自己的水准都没达到，拿甄子丹古天乐当情怀卖不好使啊。', '其实王晶魔改倚天屠龙记也不是第一次了，今次除了选角烂，配音烂，其他跟以前的那部也没大分别，期待低自然没脾气了。', '王晶不会真的以为观众会买账吧？张无忌和宋青书比殷老六看起来老了二十岁..............', '2星给为数不多的还算可以动作戏。 老港星们加几乎全员整容脸的年轻女娃们透露着一股末路的味道。', '这才是武侠片该有的样子，比现在的强多了', '刚看过，作为武侠迷和金庸迷的我，觉得挺好看的啊，值回票价了，就是只能在家投屏，希望能在影院看。其实宽容一点想，就近年来的武侠电影，这部无论主角或剧情服化道都可以了，再说那么多版本了，改点细节也无妨，一点不改还不如看小说去。🤗总之过年了，各位开心点，少点戾气，别扛我。😂', '又有王晶，电影名字又带之，肯定烂了。', '不理解，卖情怀有必要把《倚天屠龙记之魔教教主》魔改拍一遍吗？自己造的经典必须自己毁？王晶老师真的觉得整容脸们（文咏珊除外）大陆观众会喜欢？总之这电影，没必要，不至于，真不用…', '徐锦江：你大爷还是你大爷。| 像是neta魔教教主，问题就是它不是往无厘头搞笑向拍的但是看上去尴尬到好笑。没有了殷素素的名台词，张无忌就像个青涩的galgame杰克苏男主，半小时之内接连遇上三位美女，学会n套绝世武功。尤其给周芷若加的戏生硬到不行，更有青梅竹马必败犬的感觉了。成年张无忌比殷梨亭还显老，张翠山更是除了发色和张三丰差不了多少。女角色扮相上感觉都在贴旧版，确实小昭还是挺可爱的~ 服装也还行，武当派的水墨渐变色道袍确实很漂亮，张三丰穿着它在雪地里打一套太极拳挺好看，但是非要让他在雪地上踩出一个太极就无语，这也是全片都有的做作问题。明明有打星但是打架还是基本靠对波。| 赵敏在绿柳庄拉的是马头琴。韦一笑和杨逍好文明！好好看！韦一笑就是明教现任妖女吧（不是）', '哈哈哈哈哈哈哈哈其实我觉得李连杰版本也挺烂的，现在只不过没有演员滤镜罢了', '甄子丹一如既往的无敌、义正辞严、一脸正义，镜头给的足足的。如鲠在喉。 网红脸的小昭，翻嘴唇，工具人属性，让人出戏。难免猜测，这到底是哪个老板的小三呢。 马脸的张无忌，既像郑伊健，又有点违和。最后，只能靠压低声音的配音来彰显主角身份。 玄冥二老，从头到尾都很厉害，简直就是反派们的大救星。 港片真是没落了，一众老港星，集体用力展示旧时代的崩解，让人唏嘘不已。', '哪个导演不想成为王晶呢？拍得那么烂也能一直拍，还能拉那么多明星一起搞团建。', '这几位还能演？？？', '突然发现的。大约20年前的小昭现在演了紫衫龙王，杨过演了张翠山，黄药师演了白眉鹰王，金世遗演了张无忌。以及演周芷若的周海媚现在是灭绝师太了。港风的金书翻拍来来回回都是那么几个人，可是真的是经典回忆。突然产生逝者如斯的感觉。', '王晶大师实诚到拍网大真就给你拍个百分百网大，趁金庸版权到期，糊弄你一脸。', '因为当年《倚天屠龍記之魔教教主》结局时张敏的那句「张无忌，想救六大派 来大都找我吧」，我等这个续集等了20年，所以即便看完电影之后有些失望，还是因为不舍得多加了一星。全明星阵容却拍出了这样一团东西。其实不算续集，应该是王晶的又一次魔改重拍（张无忌的九阳神功居然变成谢逊教的了），这部是上部、下部是《倚天屠龙记之圣火雄风》。看电影前刚好读了一本叫《金庸识小录》的书，讨论和考证了大量金庸武侠小说的细节之处。没有对比就没有伤害，也正是看完了这本书，让我觉得电影的改编显得更不值得推敲。我最不满意的不是找了两张僵硬的网红脸来演小昭和周芷若，而是把张无忌魔改成了一个梁羽生式的完美侠客，金庸笔下的张无忌是个普通人、他甚至是金庸武侠里性格最不讨喜的男主之一，主角人设的架空，让即使是编剧出身的王晶也无力回天。', '把我给整笑了。', '剧情如流水账，表演呆如木鸡，周芷若和小昭这两张整容脸不配演主角，呸！！', '前半段一直拍到六大派围攻光明顶，剧情就是无聊，所有人都改得黏黏糊糊的，男演员普遍岁数太大，女演员几乎都是硅胶脸，真的吓人', '林峰要是十年前，完全可以，现在的甄子丹演张三丰，已起范儿。片子拍得像注水电视剧，其实也没多烂，就是无聊至极。邱意浓和云千千基本就是一个模子里刻的，那脸真是没法看，把她俩排出去后只看那些老面孔，也还好一些。', '小昭，周芷若，赵敏，怎么长得都一样？ 张无忌和张三丰在一起的时候如果不是那头白发，真的很难分辨谁老。', '女演员除了赵敏之外，都是整容脸。不知道王晶近年来的审美怎么了！故事改编挺大，不过还挺有趣。拍摄上少了老港片的潇洒写意，但多了两分韵味上的沉着，估计也在跟大陆的氛围做协调吧。', '拍得很好，下次别拍了，让无忌叔叔带着芷若婶婶跳广场舞去吧', '片中字幕花式注解故事细节，甚至连台词都不愿意迂回一下，在原作不明说的部分全让角色用台词念出来，生怕观众看不懂，就可以看出这部电影的编剧有多么脑梗直了。全体女性角色在演技层面全线溃败，颜值方面也就特定角度下的文咏珊挽回了一点颜面，其余皆是失败。故事更是槽点多多。张无忌在这个版本中就是一个串联几场打戏的打手，看不到角色成长。因为开局就是满级大号也没有胜负悬念，武打戏还不行。离谱的故事情节让人看得宛如坐牢，观感极差。影片味同嚼蜡，找不到丝毫亮点。', '王晶不负所望，打得蛮好看，把一些枝节暴力贯通，哈哈，过年嘛。 不过三丰祖师是辽东魁伟奇男子，虽有图像，认真还原的基本很难很少', '以前的武侠是武打片 现在是电子游戏 小昭和周芷若这找到是同一个整形师傅做的脸应该']","['https://img2.doubanio.com/view/photo/m/public/p2866745232.webp', 'https://img3.doubanio.com/view/photo/m/public/p2714188520.webp', 'https://img9.doubanio.com/view/photo/m/public/p2867605006.webp', 'https://img2.doubanio.com/view/photo/m/public/p2865246002.webp', 'https://img2.doubanio.com/view/photo/m/public/p2858664763.webp']",./data/post_video/王晶/倚天屠龙记之九阳神功/image,"['https://img2.doubanio.com/view/photo/sqxs/public/p2866354761.webp', 'https://img3.doubanio.com/view/photo/sqxs/public/p2866354290.webp', 'https://img2.doubanio.com/view/photo/sqxs/public/p2866355512.webp', 'https://img3.doubanio.com/view/photo/sqxs/public/p2866355810.webp', 'https://img9.doubanio.com/view/photo/sqxs/public/p2866354706.webp']",./data/post_video/王晶/倚天屠龙记之九阳神功/image,['https://vt1.doubanio.com/202204231008/6b099f7998805ca17b2bff0eee624fdb/view/movie/M/402850677.mp4'],./data/post_video/王晶/倚天屠龙记之九阳神功/video
